S.No;Name (click to view profile);Date;Likes;Comment;(view source)
11;=HYPERLINK("http://www.youtube.com/@reva_cantik2373","@reva_cantik2373");"2023-09-30T13:25:50Z";0;"Teman Gw Main Juday😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vHpdadNZAM","view source")
12;=HYPERLINK("http://www.youtube.com/@muhammadnurikhsan6738","@muhammadnurikhsan6738");"2023-09-30T13:27:28Z";2;"Ahaha G*bl*pippppp 😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vHppZXo8qO","view source")
13;=HYPERLINK("http://www.youtube.com/@ApaajaAjaja","@ApaajaAjaja");"2023-09-30T13:54:57Z";0;"Audio oi audio";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vHsyspYhTL","view source")
14;=HYPERLINK("http://www.youtube.com/@nizarsoekamti7738","@nizarsoekamti7738");"2023-09-30T14:43:15Z";1;"Sedekah 2m nyimak😅";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vHyVbFPOQp","view source")
15;=HYPERLINK("http://www.youtube.com/@putrsdelima7411","@putrsdelima7411");"2023-09-30T14:44:38Z";0;"Temen gue juga sama main zeus";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vHyejZcuTJ","view source")
16;=HYPERLINK("http://www.youtube.com/@KING_BACOT","@KING_BACOT");"2023-09-30T15:05:17Z";2;"Teman Gw ada tuh yg beli mobil hasil dari maen slot bang,Dia modal depo 100rb";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vI01-JovhF","view source")
17;=HYPERLINK("http://www.youtube.com/@NateCheesy","@NateCheesy");"2023-09-30T15:52:18Z";1;"Ahshahah";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vI5PKUaFz0","view source")
18;=HYPERLINK("http://www.youtube.com/@bellycoluis5446","@bellycoluis5446");"2023-09-30T16:46:46Z";1;"BANG PLISS BUAT KOMEDI TENTANG BOLA LAGI DONG, ALL NASR VS INTER MIAMI FIX LEBIH RAME LAGI PASTINYA";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIBdDCM_Cc","view source")
19;=HYPERLINK("http://www.youtube.com/@anjaswoi","@anjaswoi");"2023-09-30T17:31:15Z";0;"bang eror vid ny gsa suara";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIGj5hnspU","view source")
20;=HYPERLINK("http://www.youtube.com/@holysht4736","@holysht4736");"2023-09-30T17:37:50Z";1;"Bang bikin sketsa tentang pinjol dong😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIHUEA2Mky","view source")
21;=HYPERLINK("http://www.youtube.com/@Izudimamzthe2nd","@Izudimamzthe2nd");"2023-09-30T18:50:49Z";1;"Up";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIPpnQSF_e","view source")
22;=HYPERLINK("http://www.youtube.com/@Izudimamzthe2nd","@Izudimamzthe2nd");"2023-09-30T18:51:16Z";3;"@gilang7930 ItU mAiN kEnDi KrAs😱😭😭";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIPt4QY4nS","view source")
23;=HYPERLINK("http://www.youtube.com/@Hamburgerfaking","@Hamburgerfaking");"2023-09-30T20:52:47Z";0;"Tolollllll";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIcn7FYnwp","view source")
24;=HYPERLINK("http://www.youtube.com/@DanaNu-s9j","@DanaNu-s9j");"2023-09-30T22:37:51Z";3;"banyak yg tersindir kah disini, dari pemain, admin slot, artis promosi situs, pemerintah,";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vIoocKmx2L","view source")
25;=HYPERLINK("http://www.youtube.com/@indrirahmawati6718","@indrirahmawati6718");"2023-10-01T00:39:26Z";0;"Bang Raha perannya selalu luruuuss wkwk";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJ1j7f93Ee","view source")
26;=HYPERLINK("http://www.youtube.com/@drewmcintyre16","@drewmcintyre16");"2023-10-01T00:55:54Z";0;"Tapi teman saya pernah gacor dia pas main di toilet, 1,5 M tembus";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJ3boNkHyP","view source")
27;=HYPERLINK("http://www.youtube.com/@anggasdhananjaya","@anggasdhananjaya");"2023-10-01T02:17:43Z";0;"Yang main judol tu tolol";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJCz48Y6DN","view source")
28;=HYPERLINK("http://www.youtube.com/@Echo-c3d","@Echo-c3d");"2023-10-01T02:23:21Z";0;"yang main candy crush gimana bang?";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJDcKWy8cn","view source")
29;=HYPERLINK("http://www.youtube.com/@i.c.sangkoy1652","@i.c.sangkoy1652");"2023-10-01T03:14:11Z";0;"Salut sih ama tim May i see 😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJJRfOVYlW","view source")
30;=HYPERLINK("http://www.youtube.com/@asepygselaluditindas","@asepygselaluditindas");"2023-10-01T03:26:48Z";1;"GUA SEBAGAI PEMAIN SLOT, TERSINGGUNG DENGAN STATEMENT ANDA ! 😡";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJKsybVldz","view source")
31;=HYPERLINK("http://www.youtube.com/@yanuarsyaiful1372","@yanuarsyaiful1372");"2023-10-01T03:34:46Z";2;"Ini beneran kejadian sama sodara gw bang, sampe dipecat dari PNS..";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJLnOG07qR","view source")
32;=HYPERLINK("http://www.youtube.com/@hirnawanhir3079","@hirnawanhir3079");"2023-10-01T04:23:01Z";0;"Untung nya besok jadi duta anti judi";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJRJly045A","view source")
33;=HYPERLINK("http://www.youtube.com/@captainchopper9057","@captainchopper9057");"2023-10-01T05:06:37Z";0;"Nyusahinbabiutanggadibayar";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJWJ4a-jqg","view source")
34;=HYPERLINK("http://www.youtube.com/@Amddrz","@Amddrz");"2023-10-01T05:16:27Z";0;"Goblok kskwkw";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJXR8Jze3L","view source")
35;=HYPERLINK("http://www.youtube.com/@soobin_orca","@soobin_orca");"2023-10-01T05:26:44Z";0;"​@KING_BACOTmang eak, trs kalau dia bisa beli mobil apakah itu jg berlaku buat lo?";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJYbNyFMLP","view source")
36;=HYPERLINK("http://www.youtube.com/@manukemprit7938","@manukemprit7938");"2023-10-01T05:52:57Z";0;"Khuntul.";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJabRsoOLQ","view source")
37;=HYPERLINK("http://www.youtube.com/@farhanoktanta8181","@farhanoktanta8181");"2023-10-01T06:32:29Z";1;"​@asepygselaluditindasHAHAH KOO NGAMOOOK";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJf80rYMwa","view source")
38;=HYPERLINK("http://www.youtube.com/@rubeccy","@rubeccy");"2023-10-01T07:11:36Z";3;"asli gw pas lg berobat ke rs, di ruang tunggu ada cowok nungguin bapaknya berobat sembari main slot";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJjbW51ydp","view source")
39;=HYPERLINK("http://www.youtube.com/@prumdammetal3361","@prumdammetal3361");"2023-10-01T07:34:33Z";0;"Inilah ucapan player yang kalah🤣🤣🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJmEYgCAbm","view source")
40;=HYPERLINK("http://www.youtube.com/@prumdammetal3361","@prumdammetal3361");"2023-10-01T07:34:50Z";0;"Inilah ucapan player yang kalah🤣🤣🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJmGhZqmsn","view source")
41;=HYPERLINK("http://www.youtube.com/@KING_BACOT","@KING_BACOT");"2023-10-01T07:40:57Z";1;"@soobin_orca serius nih beneran.. dia itu habis depo 100rb terus plg kerumah ..pas nyampe dirumah Nendang pintu dia Sambil teriak AYLAAAAAAAAAAA....";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vJmySztgyr","view source")
42;=HYPERLINK("http://www.youtube.com/@elbarra.44","@elbarra.44");"2023-10-01T09:48:01Z";2;"​@prumdammetal3361emang apa si manfaatnya judi?😂 Panen dosa 😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vK0W5qj2RJ","view source")
43;=HYPERLINK("http://www.youtube.com/@07taufiq34","@07taufiq34");"2023-10-01T12:00:57Z";0;"Kratos mana bang";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKFimjAMhC","view source")
44;=HYPERLINK("http://www.youtube.com/@Sediakalamusic","@Sediakalamusic");"2023-10-01T12:45:28Z";0;"😂😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKKop9qtvu","view source")
45;=HYPERLINK("http://www.youtube.com/@ramonaayu6636","@ramonaayu6636");"2023-10-01T13:17:36Z";0;"KONTO-";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKOV8e50dT","view source")
46;=HYPERLINK("http://www.youtube.com/@Steven.winardo","@Steven.winardo");"2023-10-01T13:20:07Z";0;"pakdhesaitulzz109 gak dosa tuh";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKOmaiXkKA","view source")
47;=HYPERLINK("http://www.youtube.com/@Aldy13372","@Aldy13372");"2023-10-01T13:54:49Z";0;"pakdhesaitulzz109 Hai orang-orang yang beriman, sesungguhnya (meminum) khamar, berjudi, (berkorban untuk) berhala, mengundi nasib dengan panah, adalah termasuk perbuatan syaitan. Maka jauhilah perbuatan-perbuatan itu agar kamu mendapat keberuntungan” (QS. Al Maidah: 90).";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKSkk0Fsa8","view source")
48;=HYPERLINK("http://www.youtube.com/@Steven.winardo","@Steven.winardo");"2023-10-01T14:14:11Z";0;"pakdhesaitulzz109 lah Lo belajar agama gak sih";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKUyanB_k8","view source")
49;=HYPERLINK("http://www.youtube.com/@Steven.winardo","@Steven.winardo");"2023-10-01T14:40:57Z";0;"pakdhesaitulzz109 masa judi haram aja Lo gak tau";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKY1aruEcj","view source")
50;=HYPERLINK("http://www.youtube.com/@Bariraja","@Bariraja");"2023-10-01T15:18:11Z";1;"😂tolollllllllllllll L nya bnyak";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKbIHBBj2r","view source")
51;=HYPERLINK("http://www.youtube.com/@robito9423","@robito9423");"2023-10-01T16:10:25Z";0;"temen w udeh banyak dipecat gara2 slott😢";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKhGt6rX5v","view source")
52;=HYPERLINK("http://www.youtube.com/@topglobal6675","@topglobal6675");"2023-10-01T16:17:46Z";0;"11 12 sama pecandu rokok wkwk";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKi6i7TsmT","view source")
53;=HYPERLINK("http://www.youtube.com/@dzakiarif3922","@dzakiarif3922");"2023-10-01T17:26:39Z";0;"Bikin Konten tentang di Kampus dong";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKq-Dv6I3M","view source")
54;=HYPERLINK("http://www.youtube.com/@jeremitigor9461","@jeremitigor9461");"2023-10-01T18:04:01Z";0;"Wadidaw";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vKuGz4yY5P","view source")
55;=HYPERLINK("http://www.youtube.com/@Kittyfam1ly","@Kittyfam1ly");"2023-10-02T01:15:33Z";0;"Bang gua liat lu di bandara ngurah rai 3 minggu lalu,";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLfeXqUqOl","view source")
56;=HYPERLINK("http://www.youtube.com/@gradianza","@gradianza");"2023-10-02T01:57:27Z";0;"apalah";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLkSSVGaex","view source")
57;=HYPERLINK("http://www.youtube.com/@dinacrow4535","@dinacrow4535");"2023-10-02T02:24:41Z";2;"Mahjong lg bagus bang...";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLnZu5JX09","view source")
58;=HYPERLINK("http://www.youtube.com/@una3456","@una3456");"2023-10-02T03:05:54Z";0;"Baik baik orang panjang";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLsHkV9Meg","view source")
59;=HYPERLINK("http://www.youtube.com/@prumdammetal3361","@prumdammetal3361");"2023-10-02T03:49:43Z";0;"Investasi it bray";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLxIlG67kY","view source")
60;=HYPERLINK("http://www.youtube.com/@prumdammetal3361","@prumdammetal3361");"2023-10-02T03:50:16Z";0;"Kasih Tau gua bentuk dosa tu gmn";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vLxMj8opm7","view source")
61;=HYPERLINK("http://www.youtube.com/@Mayakrida","@Mayakrida");"2023-10-02T05:06:26Z";0;"​@gilang7930賭ケグルイましょ";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vM54_A8fSZ","view source")
62;=HYPERLINK("http://www.youtube.com/@Voxxa111","@Voxxa111");"2023-10-02T05:43:37Z";0;"Pecandu judi gw tau duit lu banyak... begitu juga dengan dosa kalian😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vM9KzTQ4QJ","view source")
63;=HYPERLINK("http://www.youtube.com/@dreamwelch8100","@dreamwelch8100");"2023-10-02T10:41:35Z";0;"Keknya yang sebagian komen disini masih kekew kalo masih bisa menangkan judi wkwk😂🤣, bahkan dibodohi sama bandar masih mau wkwk😂🤣";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vMgRKIS1g_","view source")
64;=HYPERLINK("http://www.youtube.com/@aqeelaomar1115","@aqeelaomar1115");"2023-10-02T22:52:46Z";0;"Gg pais";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vO-6jN5T6A","view source")
65;=HYPERLINK("http://www.youtube.com/@faizakmal8538","@faizakmal8538");"2023-10-03T00:36:30Z";0;"tolol";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vOAzQYOiod","view source")
66;=HYPERLINK("http://www.youtube.com/@waHyu-mi7rq","@waHyu-mi7rq");"2023-10-03T05:07:03Z";0;"Kebanyakan munafix Lo semua dosa lah apa lahh, emang Lo manusia suci ! Dosa banyak aja sok suci ngaca lah...";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vOex0X9bQl","view source")
67;=HYPERLINK("http://www.youtube.com/@sulikahp5163","@sulikahp5163");"2023-10-05T10:13:30Z";0;"Pliisss bang ini cuman kisah cerpen kan jan sampek ada yg kayak gini";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vUMbHKznsp","view source")
68;=HYPERLINK("http://www.youtube.com/@XChrm","@XChrm");"2023-10-06T04:04:04Z";0;"eh asal lu tau yg bang (ketika mimin judi komen)";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vWH7JjI3c6","view source")
69;=HYPERLINK("http://www.youtube.com/@CueCase","@CueCase");"2023-10-06T05:08:03Z";2;"SOLUSI NYA SATU BRO.. SURUH MEREKA MIKIR.. KALAU SEMUA PEMAIN MAU MENANG.. MW NGALAHIN BANDAR. NAH YG GAJI KARYAWAN2 DI TMPT JUDI ITU SIAPA NANTI? YG GAJINYA PERORANG BISA 30JT/ BULAN . DARI SINI KITA UDAH AMBIL KESIMPULAN KALAU UANG2 PEMAIN ITU DIPAKAI BUAT GAJI KRYAWAN DAN JUGA MEMPERKAYA BANDAR2NYA..  INI SOLUSI BUAT YG MSH BISA MIKIR AJA. KALAU GK BISA YA SOLUSINYA CUMA BUNUH DIRI AJA WKKWKWWKW";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vWORx5F7G8","view source")
70;=HYPERLINK("http://www.youtube.com/@Shiraaa-132","@Shiraaa-132");"2023-10-06T07:27:42Z";0;"Bukannya gacor malah rungkad cik";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vWdQke1rS0","view source")
71;=HYPERLINK("http://www.youtube.com/@CueCase","@CueCase");"2023-10-06T07:30:33Z";0;"SOLUSI NYA SATU BRO.. SURUH MEREKA MIKIR.. KALAU SEMUA PEMAIN MAU MENANG.. MW NGALAHIN BANDAR. NAH YG GAJI KARYAWAN2 DI TMPT JUDI ITU SIAPA NANTI? YG GAJINYA PERORANG BISA 30JT/ BULAN . DARI SINI KITA UDAH AMBIL KESIMPULAN KALAU UANG2 PEMAIN ITU DIPAKAI BUAT GAJI KRYAWAN DAN JUGA MEMPERKAYA BANDAR2NYA..  INI SOLUSI BUAT YG MSH BISA MIKIR AJA. KALAU GK BISA YA SOLUSINYA CUMA BUNUH DIRI AJA WKKWKWWKW";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vWdkiO-jGO","view source")
72;=HYPERLINK("http://www.youtube.com/@CueCase","@CueCase");"2023-10-06T07:32:16Z";0;"SOLUSI NYA SATU BRO.. SURUH MEREKA MIKIR.. KALAU SEMUA PEMAIN MAU MENANG.. MW NGALAHIN BANDAR. NAH YG GAJI KARYAWAN2 DI TMPT JUDI ITU SIAPA NANTI? YG GAJINYA PERORANG BISA 30JT/ BULAN . DARI SINI KITA UDAH AMBIL KESIMPULAN KALAU UANG2 PEMAIN ITU DIPAKAI BUAT GAJI KRYAWAN DAN JUGA MEMPERKAYA BANDAR2NYA..  INI SOLUSI BUAT YG MSH BISA MIKIR AJA. KALAU GK BISA YA SOLUSINYA CUMA BUNUH DIRI AJA WKKWKWWKW";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vWdxD6iAG5","view source")
73;=HYPERLINK("http://www.youtube.com/@NecXHD","@NecXHD");"2023-10-06T23:37:15Z";0;"Kakek Zeus bertingkah😂";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vYNO-M5a6h","view source")
74;=HYPERLINK("http://www.youtube.com/@ToD321","@ToD321");"2023-10-07T11:17:32Z";0;"Bang ini mau tak sawer gak buat depo 1 jt";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vZcX2c3C2G","view source")
75;=HYPERLINK("http://www.youtube.com/@asaljadi-pt5do","@asaljadi-pt5do");"2023-10-07T14:10:18Z";0;"2 kata buat judi online tolol dan penipu";=HYPERLINK("https://www.youtube.com/watch?v=iuTX8TIGO8g&lc=UgyqELkac53rJ5wCUvR4AaABAg.9vHgCHmZf2d9vZwIP4qazb","view source")
