S.No;Name (click to view profile);Date;Likes;Comment;(view source)
13;=HYPERLINK("http://www.youtube.com/@IN_Game48","@IN_Game48");"2024-12-17T08:39:35Z";2;"Ponco penghasilan 5jt, mines bang 😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OAC8_pYj6wMb","view source")
14;=HYPERLINK("http://www.youtube.com/@abindaleskg9163","@abindaleskg9163");"2024-12-17T14:44:57Z";2;"Wkwkwkk ngakak habis gaji cuman 2 juta😂😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OAC9EdXz1WhY","view source")
15;=HYPERLINK("http://www.youtube.com/@ariefwidjajawan7833","@ariefwidjajawan7833");"2024-12-18T09:33:02Z";0;"Kurang lebih kalian per orangnya 50-60 jt per bulan berarti ya bang?";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OACBFjulScsh","view source")
16;=HYPERLINK("http://www.youtube.com/@zakymalik25","@zakymalik25");"2024-12-25T04:12:24Z";0;"Nopal Kun gk ada";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OACShbe2sUjQ","view source")
17;=HYPERLINK("http://www.youtube.com/@CliperHero","@CliperHero");"2025-01-06T21:43:19Z";0;"Kok judulnya penghasilan?";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OACyUQIYKXWn","view source")
18;=HYPERLINK("http://www.youtube.com/@tazmanian1920","@tazmanian1920");"2025-05-16T19:00:41Z";0;"pengeluaran lu pasti 10% dari total penghasilan ya bang 😁";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OAIBw8sEftta","view source")
19;=HYPERLINK("http://www.youtube.com/@putrikc","@putrikc");"2025-07-30T05:46:31Z";1;"UMR saya 2.3 jt Pengeluaran sebulanaanak istri 1 1,8 juta Jogja  senjang sekaleee ya :D";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OALBcsoitn8T","view source")
20;=HYPERLINK("http://www.youtube.com/@iGENIUSiGENIUS","@iGENIUSiGENIUS");"2025-09-15T11:21:24Z";0;"@MAYISEE 1 juta untuk makan, 2 juta untuk keluarga, 1,15 juta ruko plus wifi, 600 ribu bayar listrik, biaya tak terduga 1 juta jadi total sebulan 5,75 juta belum termasuk nabung rutin bulanan dan biaya tak terduga tahunan.. intinya berarti biaya pengeluaran saya hampir 5 jutaan setiap bulan banyak juga ya kaget saya seorang single yang makan saja kadang masih bareng keluarga.. saya umur 30an pengusaha & investor";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OAN5FZm82uA7","view source")
21;=HYPERLINK("http://www.youtube.com/@Sekarangmnbhgbgh","@Sekarangmnbhgbgh");"2025-10-04T10:27:51Z";0;"😊Saya cuma lulusan smk jadi buruh swasta di jabodetabek ajah gaji cuma 12-14 jt /bln tapi rataa2 tapi hidup layak 15 jt++/bulan..naik umr dan ump cuma setahun sekali";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OANr4Y9S7gwf","view source")
22;=HYPERLINK("http://www.youtube.com/@abdulhalim4953","@abdulhalim4953");"2025-10-15T06:21:47Z";0;"10:36 dia paling banyak pengeluaran nya";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OAOHy7_6i15n","view source")
23;=HYPERLINK("http://www.youtube.com/@Poke-f4q8k","@Poke-f4q8k");"2025-12-27T23:47:11Z";0;"​@BedakBayi-x1u Ulfa toll";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx5Cf7oRPp4zK7lCTN4AaABAg.AC40MgKGh-OARFnn6uJYAK","view source")
24;=HYPERLINK("http://www.youtube.com/@Sma-r8h","@Sma-r8h");"2026-02-18T15:21:04Z";0;"Gak mau kaya moend";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugz7r8siY5yB4tlEUOZ4AaABAg","view source")
25;=HYPERLINK("http://www.youtube.com/@Sma-r8h","@Sma-r8h");"2026-02-18T15:20:03Z";0;"Gak mau mati";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugy0ZEtICGB8uTCY8Ol4AaABAg","view source")
26;=HYPERLINK("http://www.youtube.com/@petanimilenial-v6o","@petanimilenial-v6o");"2026-02-14T11:56:21Z";0;"UMR cuman bisa nyengir nyengir 😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugywkdh4YMO9Jtwm2qV4AaABAg","view source")
27;=HYPERLINK("http://www.youtube.com/@ibaysyn","@ibaysyn");"2026-01-30T11:51:23Z";0;"😂 gue males bayanginnya klo soal pengeluaran";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugw7ANBWfPgvxd_97dt4AaABAg","view source")
28;=HYPERLINK("http://www.youtube.com/@ichaaadrief8607","@ichaaadrief8607");"2025-12-26T07:28:01Z";1;"Ternyata ini udh setaun lalu 😭❤️ dan masi suka diputer ulang kalo kangen may i see wkw";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzSUHMP6GOA-QzEI5F4AaABAg","view source")
29;=HYPERLINK("http://www.youtube.com/@hryandreann","@hryandreann");"2025-12-21T07:48:00Z";0;"halo";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyZ2Tf5agv35ZPWQ2B4AaABAg","view source")
30;=HYPERLINK("http://www.youtube.com/@emzazuli6957","@emzazuli6957");"2025-12-09T03:40:26Z";0;"""Bukan apa yg gue mau"" tapi ""apa yg bajet mau"" 😭 12:21";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxdlcjQzuHKKz_mS354AaABAg","view source")
31;=HYPERLINK("http://www.youtube.com/@khadijahaskana","@khadijahaskana");"2025-12-05T01:00:37Z";0;"Gx percaya gua omongan komedian sperti mereka, wong tidur aja mereka ngelawak apa lagi sadar 🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzjPqJPdWmU-M83f3V4AaABAg","view source")
32;=HYPERLINK("http://www.youtube.com/@Hannnnnnnnn---nnnnnn","@Hannnnnnnnn---nnnnnn");"2025-12-04T09:53:21Z";0;"baru nyadar akhir nama gua ama bang ponco sama";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugw_VauYGok2CmgftQx4AaABAg","view source")
33;=HYPERLINK("http://www.youtube.com/@Kykoo69","@Kykoo69");"2025-12-04T06:55:46Z";0;"jangan umbar aib sendiri";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzclZYOueTzVkS85Ot4AaABAg","view source")
34;=HYPERLINK("http://www.youtube.com/@YuhanNasu","@YuhanNasu");"2025-11-27T16:12:07Z";0;"Bang nitiphttps://youtube.com/@yuhannasu?si=ChPPtqMVDmuJM_gm";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugx49sboHOveJwrRbqt4AaABAg","view source")
35;=HYPERLINK("http://www.youtube.com/@awokawokawokawkk-e6m","@awokawokawokawkk-e6m");"2025-11-24T10:43:32Z";0;"si irul mana iz😅";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgwPHzuS7oyF9kOwXtJ4AaABAg","view source")
36;=HYPERLINK("http://www.youtube.com/@OwnerArtKingweb","@OwnerArtKingweb");"2025-11-24T06:43:03Z";1;"10:45 setuju sih gw sama faiz , gaperlu tuh spot*fy cukup yt music aja udh gasspol hehehe";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxWafAMmfTI31EjA0V4AaABAg","view source")
37;=HYPERLINK("http://www.youtube.com/@coolerevenge","@coolerevenge");"2025-11-18T14:14:23Z";0;"gila pnghasilan klian mnim uda 2x dri pngluaran klian y mntab sukses smw:3";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzhOjLaLdP-gnG7JVF4AaABAg","view source")
38;=HYPERLINK("http://www.youtube.com/@deanraiyasmi5298","@deanraiyasmi5298");"2025-11-17T15:32:19Z";0;"Kalau dilihat mereka betul betul cukup, tidak kurang dan tidak lebih dengan segala tanggungan yang dijabarkan untuk diri sendiri dan keluarga ataupun kerabat.";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyPitIPZT3WUKmfMHx4AaABAg","view source")
39;=HYPERLINK("http://www.youtube.com/@almosaakbar1452","@almosaakbar1452");"2025-11-17T08:03:07Z";0;"buset ibu saya bupati penghasillan 50 ini om faiz 47 cuma content creator doang…";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzwR5q3AgN7dsZ8GgB4AaABAg","view source")
40;=HYPERLINK("http://www.youtube.com/@maywaarzakimaywa7635","@maywaarzakimaywa7635");"2025-11-14T09:32:27Z";0;"Pajak : ASSAALLAAMMUAALLAIKUMMM,,,🎉";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyFyPapX6aO4-D3Q4F4AaABAg","view source")
41;=HYPERLINK("http://www.youtube.com/@muhammadwildan3389","@muhammadwildan3389");"2025-11-02T03:00:47Z";0;"gile faiz tajir juga ye";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxeJu3m89sLdOtMKp14AaABAg","view source")
42;=HYPERLINK("http://www.youtube.com/@dwicahyonugrahanto6025","@dwicahyonugrahanto6025");"2025-10-31T06:07:29Z";1;"Siapa tau ada yg mau jawab ya dari kru May 1 See, maaf ya ini pertanyaan junur dan serius. Konten kalian kan nggak begitu banyak ya, upload juga nggak terlalu sering, lantas sebenarnya penghasilan kalian darimana untuk bisa menutup pengeluaran yg sebesar itu, terutama Faiz bisa lah bagi tipsnya???";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugw7fDfwUaylCpg--FB4AaABAg","view source")
43;=HYPERLINK("http://www.youtube.com/@Arthuria006","@Arthuria006");"2025-11-08T08:52:08Z";0;"Kalau gak Salah faiz  punya usaha,jual pisang goreng.... walaupun gua gak tahu masih aktif atau gak😅";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugw7fDfwUaylCpg--FB4AaABAg.AOw8CqofpJSAPG1PgmnKad","view source")
44;=HYPERLINK("http://www.youtube.com/@astrianinurarifa1223","@astrianinurarifa1223");"2025-10-25T06:20:51Z";0;"Jangan ngerokok makanya";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgwU27juxAFYSK7tU7t4AaABAg","view source")
45;=HYPERLINK("http://www.youtube.com/@azizahromadhona6221","@azizahromadhona6221");"2025-10-13T07:30:59Z";0;"Perasaan dari 9 bulan lalu langganan netflix paling murah 60an ribu deh.";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxLcoSDThWqaxLCtMJ4AaABAg","view source")
46;=HYPERLINK("http://www.youtube.com/@EternalQwerty","@EternalQwerty");"2025-11-05T07:02:24Z";0;"yang 50-30rb itu mereka barengan cok  ntah sama keluarga atau temen, terus langganan yang paling mahal biar bisa nonton 4k dan bisa dipake semua orang";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxLcoSDThWqaxLCtMJ4AaABAg.AOCwSgIyT-dAP86TMtXRXE","view source")
47;=HYPERLINK("http://www.youtube.com/@nurhazizah9721","@nurhazizah9721");"2025-10-09T05:37:54Z";3;"Info lokernya bg";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxaT21FM6hNClmSlTZ4AaABAg","view source")
48;=HYPERLINK("http://www.youtube.com/@SHORT-j4j","@SHORT-j4j");"2025-10-07T04:25:37Z";0;"Penghasilan 100jt tertawanya beda yhh";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugxx6llRCelhWkTNPi94AaABAg","view source")
49;=HYPERLINK("http://www.youtube.com/@garto-p4i","@garto-p4i");"2025-10-06T19:59:41Z";1;"7:59 Ponco keren sih, jarang-jarang cowo perawatan.";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgySHWLAS8MrVn5wXxx4AaABAg","view source")
50;=HYPERLINK("http://www.youtube.com/@panjulpremium7409","@panjulpremium7409");"2025-09-28T12:04:29Z";0;"UMR 5 jt, mines berapa ini 🥲🥲🥲";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgwNPQ7tBsqZMSTBHT14AaABAg","view source")
51;=HYPERLINK("http://www.youtube.com/@band.ono21","@band.ono21");"2025-09-22T09:48:12Z";0;"Sy sebulan 9 jutaan";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyWFiwSjKWI5BSJhEZ4AaABAg","view source")
52;=HYPERLINK("http://www.youtube.com/@septalibransyah","@septalibransyah");"2025-09-16T13:55:18Z";0;"Mantap bro faiz😂😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzBqw83zELGTzWx_FB4AaABAg","view source")
53;=HYPERLINK("http://www.youtube.com/@mr_dogre","@mr_dogre");"2025-09-08T12:14:34Z";1;"Gajiku 2 jt 1 bln nonton ini nyess anying wkwkwk";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzRuYKLimnefVhXBvR4AaABAg","view source")
54;=HYPERLINK("http://www.youtube.com/@palsudena","@palsudena");"2025-08-20T16:43:45Z";0;"wahh gilaaa di umur 19 ini gua bersyukur banget sih, semuanya masih di cover ortu, tugas gua tinggal kerja yang bener/sekolah yang bener";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyHANnT4JVXL6lx9Th4AaABAg","view source")
55;=HYPERLINK("http://www.youtube.com/@Kepunnnnn","@Kepunnnnn");"2025-08-19T05:43:32Z";1;"halo dirjen pajak";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyrVAotpXc6PX8g_EB4AaABAg","view source")
56;=HYPERLINK("http://www.youtube.com/@satriaindrasyauqi2871","@satriaindrasyauqi2871");"2025-08-15T13:59:25Z";1;"Pesan terakhir agak nyesek cuma realitanya emang bener njir. Gua pengeluaran mirip2 ponco bener-bener mikir bakal bisa ngidupin anak orang apa engga";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxNdfQjpHGUVUXm9_V4AaABAg","view source")
57;=HYPERLINK("http://www.youtube.com/@setsamidori8666","@setsamidori8666");"2025-08-11T20:04:07Z";0;"Respect!";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugwgvzi1RjCNlDXLo6N4AaABAg","view source")
58;=HYPERLINK("http://www.youtube.com/@kirunch4291","@kirunch4291");"2025-08-11T13:19:41Z";4;"kukira pada gembel, ternyata aku yang gembel 😔";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzDgXev9zUAB-AwVrV4AaABAg","view source")
59;=HYPERLINK("http://www.youtube.com/@AliBaguz","@AliBaguz");"2025-11-27T08:13:09Z";0;"asuh sedih bgt bacanyaa😢😢😢. mana sama lgi";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzDgXev9zUAB-AwVrV4AaABAg.ALgLHP0-qqNAQ0t2m0GfSJ","view source")
60;=HYPERLINK("http://www.youtube.com/@bagaspratamacahyadi9145","@bagaspratamacahyadi9145");"2025-08-10T06:07:53Z";0;"segitu rumah di jakarta harganya udah ga kekejar😢";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzX1nAOb9M5c5G8T-x4AaABAg","view source")
61;=HYPERLINK("http://www.youtube.com/@raydavid361","@raydavid361");"2025-08-01T09:00:54Z";0;"Keren guys! Salute! 🫡 👏🏿👏🏿👏🏿";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugz8fs-sF7in8yY_e1F4AaABAg","view source")
62;=HYPERLINK("http://www.youtube.com/@Ujeaje","@Ujeaje");"2025-08-01T07:15:49Z";1;"Itu si ponco gara2 sering peran jadi ibu atau cewek lah..  Jadi geli liat nya.. Ngefek njir hati2 lw bang.. 😅 Ya w tau itu cuman konten.. Gtw knp ini di w si.. Geli aja padhaal lg ga dandan cewek.. 😅😅😅";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugz7PH0sYCFuj10Ntjx4AaABAg","view source")
63;=HYPERLINK("http://www.youtube.com/@Guruhebat365","@Guruhebat365");"2025-07-31T13:10:35Z";0;"gwah fens ponco , sehat dan panjang umur  bang";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyJY3w3FTY5dn9pXot4AaABAg","view source")
64;=HYPERLINK("http://www.youtube.com/@ydwex","@ydwex");"2025-07-25T07:32:28Z";0;"Gw umur 28 , pekerjaan jualan baju di tiktok , pengeluaran 3,2 jt . alhamdulilah hemat 😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxBCS1pxHIRdyK2dF54AaABAg","view source")
65;=HYPERLINK("http://www.youtube.com/@PutuHansel","@PutuHansel");"2025-07-18T05:28:43Z";0;"Mau i see sering bikin short tapi di YouTube nya ga ada dan banyak cuplikan atau clip di Chanel lain itu dari mana? Ig atau tik tok ?";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugwj7vbCG8-dkucpGpR4AaABAg","view source")
66;=HYPERLINK("http://www.youtube.com/@hiburan_random","@hiburan_random");"2025-07-13T00:45:42Z";0;"Pada belum punya rumah apa gimana?, jadi maksudnya gajinya rnggak selalu gede cuma gimmick?";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgwTXbUgDeNW4zfZSkh4AaABAg","view source")
67;=HYPERLINK("http://www.youtube.com/@tokoalifia24jam24","@tokoalifia24jam24");"2025-07-08T17:52:16Z";0;"Bang fais ngepeet itu yah";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzRtqe1b_ydneXjX994AaABAg","view source")
68;=HYPERLINK("http://www.youtube.com/@gloriaisamust7627","@gloriaisamust7627");"2025-07-01T14:27:24Z";0;"LoL kalau kayak gini ga ada yg marah ya, tapi giliran cewe bilang ""gaji minimum cowo 10 juta"" doang langsung pada ngamuk netizen.. Padahal pengeluaran yg single aja udah segini loh.. 😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzgJo7hNky2FNgLZTF4AaABAg","view source")
69;=HYPERLINK("http://www.youtube.com/@martinprojects9947","@martinprojects9947");"2025-07-03T07:11:14Z";0;"Wajar aja, mereka emg org mampu,,jdi klo mau ngapain gampang, ya asal ada duit nya (harus hemat jg, jangan boros)lagian kan kita gtw dibalik layar nya gimana, toh gaji itu kan jg buat keluarga, wajar aja banyak ngehujat cewek yg bilang gaji minimum tsb, ditambah skrg cari pekerjaan yg gaji nya atas umr udh mulai susah, lu lihat aja dh banyak persyaratan ga jelas, dll, klo misal cewek yg bilang gtu ikut mau bantu, ya gpp, kecuali cewek yg bilang gaji minimum tetapi beban, cuman mau harta nya doang/matre, ya pantas dihujat,dan yg kek gtu banyak di indo, terutama tiktok...";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzgJo7hNky2FNgLZTF4AaABAg.AK1tRVpGXPKAK6G6jsIfzD","view source")
70;=HYPERLINK("http://www.youtube.com/@gloriaisamust7627","@gloriaisamust7627");"2025-07-03T09:32:51Z";0;"@martinprojects9947 hmm ya kita juga ga boleh asumsi dong kalau cewe2 itu gajinya lebih rendah dari yang disebutkan? kenapa ngamuk kalau kita juga ga tau dibalik layar si cewe itu seperti apa? 🤔";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzgJo7hNky2FNgLZTF4AaABAg.AK1tRVpGXPKAK6WJwZz2hK","view source")
71;=HYPERLINK("http://www.youtube.com/@DucanpiOffic","@DucanpiOffic");"2025-06-30T06:26:30Z";1;"Jangan pacaran ya geys untuk muslim";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyTKhedOX0MaqUIMaN4AaABAg","view source")
72;=HYPERLINK("http://www.youtube.com/@irwanadhiyaksa608","@irwanadhiyaksa608");"2025-06-27T12:44:52Z";0;"Gaji gw aja blom nyampe segitu 😢";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgwjwwCBenPSTFG-JRR4AaABAg","view source")
73;=HYPERLINK("http://www.youtube.com/@Jasonson5548","@Jasonson5548");"2025-06-27T08:23:09Z";0;"anjrit 47jt😂😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxUGS7mCC3sGJeLUOl4AaABAg","view source")
74;=HYPERLINK("http://www.youtube.com/@WalangUtak-x5m","@WalangUtak-x5m");"2025-06-26T08:50:08Z";0;"nipada makan sekali sehari kah?";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzGRUAYaxBcgJmkhaV4AaABAg","view source")
75;=HYPERLINK("http://www.youtube.com/@lucratyo2285","@lucratyo2285");"2025-10-21T12:12:18Z";0;"ga mngkin smua ny di spill lah, itu aj ud hmpir 50jt";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgzGRUAYaxBcgJmkhaV4AaABAg.AJpPs0QapitAOY20-M4_FN","view source")
76;=HYPERLINK("http://www.youtube.com/@dinimunawar7817","@dinimunawar7817");"2025-06-22T14:16:26Z";0;"Udah lama gak liat channel ini. Tapi yg paling berubah kayanya ponco. Jadi lebih sehat nadannya,mukanya bersih juga.";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxDkNhBkiiX3rHctg94AaABAg","view source")
77;=HYPERLINK("http://www.youtube.com/@jokoparkir6539","@jokoparkir6539");"2025-06-22T01:23:53Z";0;"Faiz closing bete amat 😂";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgyUPi6IrN81AXroAkV4AaABAg","view source")
78;=HYPERLINK("http://www.youtube.com/@maleflero400","@maleflero400");"2025-06-20T08:41:16Z";1;"1 tahun: Iyo :144Jt Raha :197Jt Ponco :92Jt Fais :570Jt Boy :76Jt Kira"" berapa ya Pendapatan Mereka??";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=UgxqajswQ4sxJOqA4vF4AaABAg","view source")
79;=HYPERLINK("http://www.youtube.com/@dawndown4767","@dawndown4767");"2025-06-18T08:58:30Z";1;"Gile ya orang biasa dikota pengeluaran gede banget ya gimana yg kaum atas";=HYPERLINK("https://www.youtube.com/watch?v=CwE97cyEaF4&lc=Ugylm7gtLLdPlVS9vtF4AaABAg","view source")
