S.No;Name (click to view profile);Date;Likes;Comment;(view source)
24;=HYPERLINK("http://www.youtube.com/@ikyofcll","@ikyofcll");"2026-03-20T16:58:41Z";0;"kon tak tunggu gta malah yg up ml gendeng";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAU_n0mS_dL0","view source")
25;=HYPERLINK("http://www.youtube.com/@ikyofcll","@ikyofcll");"2026-03-20T16:59:20Z";0;"ngenteni GTA seminggu malah seng di upload ml";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAU_n5_8EIlY","view source")
26;=HYPERLINK("http://www.youtube.com/@bachtiar-biru-modeserius","@bachtiar-biru-modeserius");"2026-03-20T17:54:41Z";0;"THE BG";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAU_tQzIZyH9","view source")
27;=HYPERLINK("http://www.youtube.com/@Histori60","@Histori60");"2026-03-20T18:07:31Z";0;"Gas gta";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAU_uu1GUTWt","view source")
28;=HYPERLINK("http://www.youtube.com/@liaastuti9993","@liaastuti9993");"2026-03-20T18:32:19Z";0;"NDRA,NDRA,nunggu upload kmu sampai lebaran";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAU_xjbrwwNf","view source")
29;=HYPERLINK("http://www.youtube.com/@aminsulistiyo-uk3or","@aminsulistiyo-uk3or");"2026-03-20T20:06:38Z";0;"Rudal rudal balistik 😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUa7XNzyzpH","view source")
30;=HYPERLINK("http://www.youtube.com/@JackNelson-u6o","@JackNelson-u6o");"2026-03-20T20:37:45Z";0;"Bang buat combo Marcel Jhonson pranko tarik Ampe base atau combo Ama luoyi";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUaB5LTiN-E","view source")
31;=HYPERLINK("http://www.youtube.com/@MAHDI_BURAQ","@MAHDI_BURAQ");"2026-03-21T01:38:04Z";0;"Sumpaah ngakak gua bang...";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUaiSrJ7QAF","view source")
32;=HYPERLINK("http://www.youtube.com/@rivanoficial3076","@rivanoficial3076");"2026-03-21T02:19:38Z";0;"bg combo marcel chang e grangger lolita tigreal bang auto diem tuh musuh enak bgt sumph";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUanDJUc198","view source")
33;=HYPERLINK("http://www.youtube.com/@dianrahayu3513","@dianrahayu3513");"2026-03-21T02:25:16Z";0;"Combo ana marcel tuh biar nambah ngeselin";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUanre9ac9E","view source")
34;=HYPERLINK("http://www.youtube.com/@nandayo.bakaaa","@nandayo.bakaaa");"2026-03-21T02:31:33Z";0;"Kode promo nya kok gk bisa bg";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUao_b6Bhqi","view source")
35;=HYPERLINK("http://www.youtube.com/@KangAwang-g4t4o","@KangAwang-g4t4o");"2026-03-21T04:01:25Z";0;"Bang Kenapa Gak Pake Hero Marcel Karena kan Marcel ulti langsung spam skill dan flameshot";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUayrmZQm04","view source")
36;=HYPERLINK("http://www.youtube.com/@tonisiswanto834","@tonisiswanto834");"2026-03-21T09:18:52Z";0;"Ok bg minggu aku tunggu 🗿";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbYBtkaTtF","view source")
37;=HYPERLINK("http://www.youtube.com/@callmeslamet19","@callmeslamet19");"2026-03-21T10:49:20Z";0;"Lebih suka prank pascol bro";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbhYXxXRSP","view source")
38;=HYPERLINK("http://www.youtube.com/@GG_ANGGA","@GG_ANGGA");"2026-03-21T11:00:01Z";0;"Bg cobain kombo barast marcel";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbilnFi9Kc","view source")
39;=HYPERLINK("http://www.youtube.com/@Armanela","@Armanela");"2026-03-21T11:43:45Z";0;"Knpa bisa d duluin ma orng bang upload'y";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbnm5_01jI","view source")
40;=HYPERLINK("http://www.youtube.com/@MochluckiAbd16","@MochluckiAbd16");"2026-03-21T11:56:35Z";0;"Bang coba nanti lock sampai 30 mati nya pasti seru";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbpF0emFmC","view source")
41;=HYPERLINK("http://www.youtube.com/@Drone81454","@Drone81454");"2026-03-21T13:03:32Z";0;"Wkwkwk bisanya masukin teko mateng ampir kirain masak aer... 😅😅😅";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUbwuQaZ1z0","view source")
42;=HYPERLINK("http://www.youtube.com/@AlAminKhoirunNajib","@AlAminKhoirunNajib");"2026-03-21T13:42:23Z";0;"Semakin pascol menderita saya semakin senang";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUc0LuN2-Ug","view source")
43;=HYPERLINK("http://www.youtube.com/@rexxydy","@rexxydy");"2026-03-21T16:24:18Z";0;"Yaelah bang bang jgn bangga menang lwn darksistem heran dah. Bangga tu menang lwn pro player";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUcIstNSycz","view source")
44;=HYPERLINK("http://www.youtube.com/@GogonMas-m9g","@GogonMas-m9g");"2026-03-21T23:04:44Z";0;"Bang coba maen FF ..pasukan lu sama pasukan pascol😂😂pasti lucu";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUd0hfAENg0","view source")
45;=HYPERLINK("http://www.youtube.com/@Yoyok-h7d","@Yoyok-h7d");"2026-03-22T03:50:45Z";0;"Bang kenapa kok jarang upload";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUdXRbQoK_0","view source")
46;=HYPERLINK("http://www.youtube.com/@Lhatief","@Lhatief");"2026-03-22T10:11:44Z";0;"Gass ni";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUeD22q9qw2","view source")
47;=HYPERLINK("http://www.youtube.com/@ikyofcll","@ikyofcll");"2026-03-22T12:59:28Z";2;"Iki wes dino Minggu ndii videone";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUeWEYzmhLi","view source")
48;=HYPERLINK("http://www.youtube.com/@hapecihuy","@hapecihuy");"2026-03-22T13:49:56Z";0;"sorry bang pascol itu kepala nya memantulkan cahaya";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUeb09ILVmH","view source")
49;=HYPERLINK("http://www.youtube.com/@mazbasory7276","@mazbasory7276");"2026-03-22T14:09:00Z";0;"Bang reg lok pascol pakek meta fto , di brondong ulti";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUedBmYxBZr","view source")
50;=HYPERLINK("http://www.youtube.com/@Ryzy1n","@Ryzy1n");"2026-03-22T14:13:13Z";0;"Next konten lock pascol pake combo hero baru bg";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUedfgqVM3-","view source")
51;=HYPERLINK("http://www.youtube.com/@Rioms53","@Rioms53");"2026-03-22T15:16:28Z";0;"Yang ditunggu GTA SIII";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUekuu-k5i-","view source")
52;=HYPERLINK("http://www.youtube.com/@SugiJono-k3c","@SugiJono-k3c");"2026-03-22T15:23:32Z";0;"Udah minggu blum up";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUelihXZrYx","view source")
53;=HYPERLINK("http://www.youtube.com/@haidilAdhaadha","@haidilAdhaadha");"2026-03-22T17:57:43Z";0;"bg cobain combo, Jonson marsel sama franco bgg, jadi semelom marsel ulti lu tarik dulu bg nahh kann ke setun tuhh sama ulti nya marsel nahh abis itu lu naek Jonson";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUf2MuKRJt7","view source")
54;=HYPERLINK("http://www.youtube.com/@agunguciha7403","@agunguciha7403");"2026-03-22T17:59:43Z";0;"Pascol Ajak Maen Gta Kang😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUf2acFBqrh","view source")
55;=HYPERLINK("http://www.youtube.com/@2Yoll","@2Yoll");"2026-03-22T21:08:19Z";0;"hoax mlu kimak";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUfOAtFprT2","view source")
56;=HYPERLINK("http://www.youtube.com/@suyitno-k9f8m","@suyitno-k9f8m");"2026-03-22T21:24:43Z";0;"lihat konten kepalanya jadi teringat HELM KONTOL ANYING😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyJ1mIR833qA4czQeF4AaABAg.AU_Lwy5gKnyAUfQ32F6Qs7","view source")
57;=HYPERLINK("http://www.youtube.com/@MAQclone","@MAQclone");"2026-03-23T08:46:40Z";0;"Tau aja theme perang Iran isriwil";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugx3-8TXR4hrvDPX0mR4AaABAg","view source")
58;=HYPERLINK("http://www.youtube.com/@zungsorem","@zungsorem");"2026-03-23T08:29:56Z";0;"D real marksman 1 vs 5";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugzlarty_f7bgIAbBht4AaABAg","view source")
59;=HYPERLINK("http://www.youtube.com/@Natan-anti-8bit","@Natan-anti-8bit");"2026-03-23T08:25:13Z";0;"Yg lain perang pake sniper, bazooka si Pascol pake panah😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxWfmC8SDzeaK1glIl4AaABAg","view source")
60;=HYPERLINK("http://www.youtube.com/@wildanafta1875","@wildanafta1875");"2026-03-23T08:21:43Z";0;"Maen 30mnt cmn buat ngelock pascol doang, terus menang 😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyTRSg9UxDYmkXDvcl4AaABAg","view source")
61;=HYPERLINK("http://www.youtube.com/@zainulwoy92","@zainulwoy92");"2026-03-23T08:06:44Z";0;"😂😂😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxjQ4JX1Adlr1x6ynh4AaABAg","view source")
62;=HYPERLINK("http://www.youtube.com/@RamaDhan-l2s","@RamaDhan-l2s");"2026-03-23T07:56:24Z";0;"6.21 nyadar ga yang ird omped";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxOiU6VZXngh22hqTZ4AaABAg","view source")
63;=HYPERLINK("http://www.youtube.com/@SgsggGgg","@SgsggGgg");"2026-03-23T07:35:46Z";0;"Ngakak seru banget 😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyO6wAcYGPUD-R6xmp4AaABAg","view source")
64;=HYPERLINK("http://www.youtube.com/@fbrann_","@fbrann_");"2026-03-23T07:33:30Z";1;"req kerjain pascol pake hero marcel bg, jadi marcel ulti pascol trs yg lain flameshot";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwFlw_ww1gazy-aKgJ4AaABAg","view source")
65;=HYPERLINK("http://www.youtube.com/@MuhammaddafaAbdazizi","@MuhammaddafaAbdazizi");"2026-03-23T07:28:00Z";0;"GG lu bang😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxUdxrYydzWNYv4Lwp4AaABAg","view source")
66;=HYPERLINK("http://www.youtube.com/@caturpramana7833","@caturpramana7833");"2026-03-23T07:15:42Z";0;"4:02";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwpwNz2ibahTWnVH2x4AaABAg","view source")
67;=HYPERLINK("http://www.youtube.com/@itsbiarkan74","@itsbiarkan74");"2026-03-23T07:14:32Z";0;"EDIT NYA GAK USAH BEGINI PLISS LEBIH SUKA YANG DLU";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgzeDVSGnGsAleKYixh4AaABAg","view source")
68;=HYPERLINK("http://www.youtube.com/@Zero-Onek2w","@Zero-Onek2w");"2026-03-23T07:06:04Z";0;"mana video gengster nya";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwGVBxCNapkUBLT_lh4AaABAg","view source")
69;=HYPERLINK("http://www.youtube.com/@Jelool-i","@Jelool-i");"2026-03-23T06:39:14Z";0;"😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugx7IVljqPz0xmO_En14AaABAg","view source")
70;=HYPERLINK("http://www.youtube.com/@MuhammadFirdana","@MuhammadFirdana");"2026-03-23T06:34:59Z";0;"Bg ,coba kalo lu kerjain pascol di ml langsung depan dia gimana reaksi nya ekwkw😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwUS73nzUmTmKue-fR4AaABAg","view source")
71;=HYPERLINK("http://www.youtube.com/@hanzo_roblox98","@hanzo_roblox98");"2026-03-23T06:20:22Z";0;"😂😂😂😂botak koyakkk";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugxqd_n7JM5mQztRoYV4AaABAg","view source")
72;=HYPERLINK("http://www.youtube.com/@iqlimahPipit","@iqlimahPipit");"2026-03-23T06:13:56Z";0;"Bg coba bg gerrad vs pascol abg sama temen abg combo pake marcel temen abg pake marcel klo abg pake change atau granger di jamin pascol langsung kena mental";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgyYZUBdJ1L2lRRK8Vl4AaABAg","view source")
73;=HYPERLINK("http://www.youtube.com/@Nnaz-n9q","@Nnaz-n9q");"2026-03-23T06:13:29Z";1;"Buset 7 - 0 wkwkw";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxehGvh1PlCsAII41J4AaABAg","view source")
74;=HYPERLINK("http://www.youtube.com/@hairussetiawan4750","@hairussetiawan4750");"2026-03-23T06:04:25Z";0;"pascol tua doang dikelecein bocah mulu";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwREqSZShTjdxwTv1Z4AaABAg","view source")
75;=HYPERLINK("http://www.youtube.com/@risnosambas","@risnosambas");"2026-03-23T05:52:36Z";0;"Seneng banget liat pascol marah😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgxrEqbHiMIMq0en82h4AaABAg","view source")
76;=HYPERLINK("http://www.youtube.com/@uah01","@uah01");"2026-03-23T05:50:25Z";0;"Dia GK bisa pakai Hero lain apa gmna si? Dr dulu Miya Mulu yg di pakai";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugy7F90uPKx0CbeUOwJ4AaABAg","view source")
77;=HYPERLINK("http://www.youtube.com/@mochammadsyukron7623","@mochammadsyukron7623");"2026-03-23T05:47:37Z";0;"bang pascol terbaik🤣🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugzk4m7Mi0KL30l9LCh4AaABAg","view source")
78;=HYPERLINK("http://www.youtube.com/@IrfanHermawan-d8o","@IrfanHermawan-d8o");"2026-03-23T05:42:33Z";1;"😂😂aynk acol";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugy96gaOAoKAa0k0cml4AaABAg","view source")
79;=HYPERLINK("http://www.youtube.com/@onzaioku4177","@onzaioku4177");"2026-03-23T05:31:46Z";0;"Rudal balistik 😆😂😂";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwyCkxmdhQRvdU3XYF4AaABAg","view source")
80;=HYPERLINK("http://www.youtube.com/@ilmanhadi4120","@ilmanhadi4120");"2026-03-23T05:28:47Z";0;"Pembantaian paling satisfying  sejauh ini";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugx91RzIasFjdcRrQa14AaABAg","view source")
81;=HYPERLINK("http://www.youtube.com/@diazel248","@diazel248");"2026-03-23T04:52:52Z";0;"Aneh jir yg nonton dah tau settingan";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugy9k9IigmFW-EX_6jB4AaABAg","view source")
82;=HYPERLINK("http://www.youtube.com/@Zet123ykz","@Zet123ykz");"2026-03-23T04:50:39Z";0;"Bg coba bug ini pake barat Nanti baratnya ulti terus Marcel langsung ulti nanti pas ulti Marcel abis lidah barat bakal manjang terus musuhnya ketarik nanti tinggal jalan ke base karna ketariknya lambat";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=UgwOllN9fqQY3G4VyVd4AaABAg","view source")
83;=HYPERLINK("http://www.youtube.com/@DikaCandra-c1h","@DikaCandra-c1h");"2026-03-23T04:50:31Z";0;"Bang undang kak chili sama kak Zizi dong,😁";=HYPERLINK("https://www.youtube.com/watch?v=J4Hqo5unTmo&lc=Ugy0maBgURC-OYwXhS94AaABAg","view source")
