S.No;Name (click to view profile);Date;Likes;Comment;(view source)
13;=HYPERLINK("http://www.youtube.com/@yozarrinanggara7415","@yozarrinanggara7415");"2025-04-20T14:10:08Z";0;"Makanye sering2 upload lah bang wkw";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8TE5l2WLF","view source")
14;=HYPERLINK("http://www.youtube.com/@KokoKomaludin-i5c","@KokoKomaludin-i5c");"2025-04-20T14:40:50Z";0;"Sering2 upload dong";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8WjwrXHAz","view source")
15;=HYPERLINK("http://www.youtube.com/@d4rc04","@d4rc04");"2025-04-20T14:54:55Z";0;"bnyk judol skrng komen"" yutub";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8YM3BHxmE","view source")
16;=HYPERLINK("http://www.youtube.com/@dinodefrano4743","@dinodefrano4743");"2025-04-20T14:58:43Z";0;"Akhirnya upload gabut gak ada tontonan";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8YmwNiTVp","view source")
17;=HYPERLINK("http://www.youtube.com/@trapesium58","@trapesium58");"2025-04-20T15:01:07Z";0;"makanya sering upload 😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8Z3R6_QyZ","view source")
18;=HYPERLINK("http://www.youtube.com/@nlavrdn","@nlavrdn");"2025-04-20T15:07:15Z";0;"GA TERIMAAA BANGG SOALNYA GUE SAMA ADEK GUE TIAP HARI NUNGGU LU UPLOADDD";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8ZlP0d8qk","view source")
19;=HYPERLINK("http://www.youtube.com/@rel_logicv","@rel_logicv");"2025-04-20T15:07:37Z";0;"bang kok lu behitam banget";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8Zo6lpAg_","view source")
20;=HYPERLINK("http://www.youtube.com/@mohammadhanafi3299","@mohammadhanafi3299");"2025-04-20T15:10:11Z";0;"Sering"" Uplod bang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8_5r7q6s7","view source")
21;=HYPERLINK("http://www.youtube.com/@castoraltair5098","@castoraltair5098");"2025-04-20T16:10:18Z";0;"tabah ketua emang lagi gelap";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8fzBQIfvi","view source")
22;=HYPERLINK("http://www.youtube.com/@muhammadarifirdausi3446","@muhammadarifirdausi3446");"2025-04-20T16:26:27Z";2;"Nah anying memang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8hpX8OBkD","view source")
23;=HYPERLINK("http://www.youtube.com/@MAYISEE","@MAYISEE");"2025-04-20T16:26:34Z";14;"@rel_logicvkemaren ada project 3 hari suting outdoor mulu😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8hqKOGzDq","view source")
24;=HYPERLINK("http://www.youtube.com/@WALDESVINOKIOHAGUE","@WALDESVINOKIOHAGUE");"2025-04-20T16:41:19Z";0;"Waspada sosok entitas Dora😹";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8jXKiL6gi","view source")
25;=HYPERLINK("http://www.youtube.com/@kanade_nightcore","@kanade_nightcore");"2025-04-20T17:00:31Z";0;"Meresah kan judol";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH8lj1WedD7","view source")
26;=HYPERLINK("http://www.youtube.com/@PainESt_1509","@PainESt_1509");"2025-04-20T19:06:31Z";0;"Mampus lu is, salahnya jarang upload";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9-8tbxb3i","view source")
27;=HYPERLINK("http://www.youtube.com/@fadjrimaurendra","@fadjrimaurendra");"2025-04-20T20:08:07Z";0;"Bapaknya raha itu wkwkwk";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH96C1Lsq1Y","view source")
28;=HYPERLINK("http://www.youtube.com/@Galihpaxley","@Galihpaxley");"2025-04-20T20:23:13Z";0;"Udh santai Bae, pasti viwers lu  ga main judol😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH97vZjrrs2","view source")
29;=HYPERLINK("http://www.youtube.com/@24_RaihaanAalii","@24_RaihaanAalii");"2025-04-20T21:53:21Z";0;"Lama g upload sekali upload ga lama";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9IEo5x7as","view source")
30;=HYPERLINK("http://www.youtube.com/@liaaurora6503","@liaaurora6503");"2025-04-20T22:20:48Z";0;"Wkwk 😂 Langsung kebayang muka lu bg 🤣 ngomong kya gitu";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9LNsmMwsu","view source")
31;=HYPERLINK("http://www.youtube.com/@IvoBrr-kb3ud","@IvoBrr-kb3ud");"2025-04-20T22:52:51Z";0;"Wkwkw judol mulu nyet komennya😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9P2bSK4GE","view source")
32;=HYPERLINK("http://www.youtube.com/@ImnaNuhdani","@ImnaNuhdani");"2025-04-20T23:58:57Z";0;"Bang FB lu di hack ya?";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9WbfLNYnN","view source")
33;=HYPERLINK("http://www.youtube.com/@ZUMMER.B","@ZUMMER.B");"2025-04-21T00:57:35Z";0;"Antek antek nya Meresahkan";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9cK4J6V5o","view source")
34;=HYPERLINK("http://www.youtube.com/@Vall_Ey","@Vall_Ey");"2025-04-21T00:59:17Z";0;"Wkwkwk";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9cWdemCDv","view source")
35;=HYPERLINK("http://www.youtube.com/@fadilsantoso338","@fadilsantoso338");"2025-04-21T03:51:21Z";0;"Alamakk";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAH9wCpQVLR2","view source")
36;=HYPERLINK("http://www.youtube.com/@MAULIDINAIDIN","@MAULIDINAIDIN");"2025-04-21T07:46:13Z";0;"Netpliknya kak 20jt aja";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAM52fa8oS","view source")
37;=HYPERLINK("http://www.youtube.com/@ekanugraha-x9l","@ekanugraha-x9l");"2025-04-21T08:56:28Z";0;"sabar bang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAU7cegNEv","view source")
38;=HYPERLINK("http://www.youtube.com/@NAXNGanteng%E3%83%84","@NAXNGantengツ");"2025-04-21T10:27:52Z";0;"Gw bantu bg hapusin satu2,tapi tetap cokk masih ada🗿";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAda4qZnGA","view source")
39;=HYPERLINK("http://www.youtube.com/@burhandzaky1037","@burhandzaky1037");"2025-04-21T10:37:28Z";0;"yee";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAegMiJIVl","view source")
40;=HYPERLINK("http://www.youtube.com/@muhamadikbal5593","@muhamadikbal5593");"2025-04-21T10:54:11Z";0;"Udah miskin makin miskin yang ada mau jepe mah gawe ya😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAganSdYqA","view source")
41;=HYPERLINK("http://www.youtube.com/@adindarahma2413","@adindarahma2413");"2025-04-21T11:46:19Z";0;"Wkwk sabar bang dah gw bantu report";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHAmZdhlUHq","view source")
42;=HYPERLINK("http://www.youtube.com/@bodohachmad","@bodohachmad");"2025-04-21T16:07:17Z";0;"diblock kang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHBFR1yqLKj","view source")
43;=HYPERLINK("http://www.youtube.com/@amirulmin7000","@amirulmin7000");"2025-04-21T22:47:05Z";0;"Rajin upload";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHByBF0FboK","view source")
44;=HYPERLINK("http://www.youtube.com/@kuku_Badak","@kuku_Badak");"2025-04-21T23:56:49Z";0;"Ju d0l ajah pake buzzer ngab🗿";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHC59wVcEI-","view source")
45;=HYPERLINK("http://www.youtube.com/@kimosabe931","@kimosabe931");"2025-04-22T05:40:29Z";0;"wkwkwkwkwkwkwkwkwkw";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHChV-nx-Hh","view source")
46;=HYPERLINK("http://www.youtube.com/@daaruuyaynahthemiddleeastk3311","@daaruuyaynahthemiddleeastk3311");"2025-04-22T07:57:57Z";0;"Coba lihat video edukasi ferry irwandi ttg j*d*l , jgn pernah pin 📌 kata2 j*d*l";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHCxDq5ex2m","view source")
47;=HYPERLINK("http://www.youtube.com/@jejepzzz","@jejepzzz");"2025-04-22T10:43:10Z";0;"Bang gue ada liat temen lu main judol";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHDF80RbnBm","view source")
48;=HYPERLINK("http://www.youtube.com/@muhamadabdulaziz9279","@muhamadabdulaziz9279");"2025-04-22T12:17:19Z";0;"Emang monyet pinjol 😂😂😂😊";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHDPuUYuXBI","view source")
49;=HYPERLINK("http://www.youtube.com/@DominusEmperor","@DominusEmperor");"2025-04-22T13:09:50Z";0;"Di dora777 auto gak gacorrrrrr lu auto miskiuinnnnnn jangan di mainin mending nonton video channel gua nih INDOPPY";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHDVvAjPFT6","view source")
50;=HYPERLINK("http://www.youtube.com/@Casaf76","@Casaf76");"2025-04-22T15:16:27Z";0;"Namanya jg komen bot bang, jdinya g bs dihindarin";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHDjPV_t3e9","view source")
51;=HYPERLINK("http://www.youtube.com/@Abah_Kira","@Abah_Kira");"2025-04-23T03:35:30Z";0;"emang judol sialan... 😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHF2zVe4gky","view source")
52;=HYPERLINK("http://www.youtube.com/@LaodeAmanudin","@LaodeAmanudin");"2025-04-23T04:19:47Z";0;"Bang komen judol itu hanya bot yg caper";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHF82rfGCV4","view source")
53;=HYPERLINK("http://www.youtube.com/@dhodho03s","@dhodho03s");"2025-04-23T05:40:46Z";0;"Sampah emang bang😢";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHFHJzGcLDz","view source")
54;=HYPERLINK("http://www.youtube.com/@rizkyamirullahramadan2876","@rizkyamirullahramadan2876");"2025-04-23T06:12:53Z";0;"jarang upload dasar Monyeeeet! 🗿";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHFL-CSCl76","view source")
55;=HYPERLINK("http://www.youtube.com/@Aripbuwono13","@Aripbuwono13");"2025-04-23T06:32:04Z";0;"Ncen asuuu og😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHFNBh_a4h5","view source")
56;=HYPERLINK("http://www.youtube.com/@am_night","@am_night");"2025-04-24T08:56:13Z";0;"Sabar bang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHICUM5q3ob","view source")
57;=HYPERLINK("http://www.youtube.com/@satrianurjaman1602","@satrianurjaman1602");"2025-04-24T18:18:52Z";0;"Awokawoka";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHJCsKAnIMT","view source")
58;=HYPERLINK("http://www.youtube.com/@acad8707","@acad8707");"2025-04-25T00:31:16Z";0;"gimana bapaknya raha udah dibebasin bos judol dikamboja belum";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHJsUxssxMM","view source")
59;=HYPERLINK("http://www.youtube.com/@AgustianIlhamakbar","@AgustianIlhamakbar");"2025-04-26T07:59:04Z";0;"Selipin di videonya "" koment judol anj*ng""";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHNFXXsTG-G","view source")
60;=HYPERLINK("http://www.youtube.com/@andritetsuya","@andritetsuya");"2025-04-30T04:20:40Z";0;"meresahkan emang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHX9iPIUov5","view source")
61;=HYPERLINK("http://www.youtube.com/@user-pz2dj5mh7j","@user-pz2dj5mh7j");"2025-04-30T12:28:54Z";0;"Minta di parodiin itu bang";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHY1aL2-1xO","view source")
62;=HYPERLINK("http://www.youtube.com/@KanungNani-q6i","@KanungNani-q6i");"2025-05-02T10:40:39Z";0;"Pake akun fake lg 😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHbznL6_ZKg","view source")
63;=HYPERLINK("http://www.youtube.com/@haidirmendo9466","@haidirmendo9466");"2025-05-03T03:18:22Z";0;"Pinjol judol iklan hama";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHdlyiHH6iU","view source")
64;=HYPERLINK("http://www.youtube.com/@Solahudin_1","@Solahudin_1");"2025-05-08T04:24:13Z";0;"Akhir-Nya Upload.";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAHqlUOovD5y","view source")
65;=HYPERLINK("http://www.youtube.com/@AliMaulana09","@AliMaulana09");"2025-05-14T03:34:10Z";0;"monyett";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAI57X5s6f5w","view source")
66;=HYPERLINK("http://www.youtube.com/@ascalone","@ascalone");"2025-05-15T03:33:46Z";0;"ISLAM DIPAKAI UNTUK LARANG CASINO DI SAHKAN RAKYATNYA AJA UDAH JUDOLAN DI RUMAH😂 MATIKAN PEJABAR TERIMA UANG DARI JUDOL🎉";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAI7hH2npPhB","view source")
67;=HYPERLINK("http://www.youtube.com/@NPC-geme","@NPC-geme");"2025-05-16T17:51:50Z";0;"Biasa bang emang otak tolol";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAIBoGbaSgQ9","view source")
68;=HYPERLINK("http://www.youtube.com/@TriAgni-w6s","@TriAgni-w6s");"2025-05-17T03:36:05Z";0;"Hidup kamboja😂😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAICr7o5Eh4m","view source")
69;=HYPERLINK("http://www.youtube.com/@Shinetori","@Shinetori");"2025-05-18T09:54:52Z";0;"Kan ada block keyword. Dipakai lah itu bang. Copy kata kunci judolnya terus masukin ke blocked spam keyword.";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAIG6GxNQTGY","view source")
70;=HYPERLINK("http://www.youtube.com/@fransiskusaprilioo4","@fransiskusaprilioo4");"2025-05-26T09:28:40Z";0;"aksowkwk";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAI_ed66_6GI","view source")
71;=HYPERLINK("http://www.youtube.com/@rizkyrahmadan250","@rizkyrahmadan250");"2025-08-09T06:50:01Z";0;"Plot twist: ini orang yang ngegebukin Emak gua";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oALaV5eNiW88","view source")
72;=HYPERLINK("http://www.youtube.com/@mahakids","@mahakids");"2025-08-15T07:04:05Z";0;"Ati2 di laporin ama bndar bang wkwkw";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oALpyU1ilHTI","view source")
73;=HYPERLINK("http://www.youtube.com/@RizkiArli","@RizkiArli");"2025-08-25T11:26:34Z";0;"di tiktok juga sama bg";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAMFBTBy-1RQ","view source")
74;=HYPERLINK("http://www.youtube.com/@Gurihcayoi","@Gurihcayoi");"2025-09-24T01:37:36Z";0;"Gmn lagi judul menjamur krn emg disupport pemerintah..😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oANRNugQxhuk","view source")
75;=HYPERLINK("http://www.youtube.com/@pensmu","@pensmu");"2025-11-21T04:42:55Z";0;"Jodul kon... trol";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAPm3Dn2dvgX","view source")
76;=HYPERLINK("http://www.youtube.com/@xtreameplay","@xtreameplay");"2025-12-07T01:18:28Z";0;"Emang hama";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oAQPtYKa4C9D","view source")
77;=HYPERLINK("http://www.youtube.com/@Pabloescobardos","@Pabloescobardos");"2025-12-29T14:49:41Z";0;"😂😂";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwcB55_kfdB7jOuFmV4AaABAg.AH8BTTM9H5oARJzsAw26bJ","view source")
78;=HYPERLINK("http://www.youtube.com/@Hikari7s","@Hikari7s");"2026-03-21T04:17:40Z";0;"1:36  ibu nya asilnya Medan 🤭";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgxpOp3gNvboBSYvlE54AaABAg","view source")
79;=HYPERLINK("http://www.youtube.com/@RIFQIFIRMANSAH-cz9lr","@RIFQIFIRMANSAH-cz9lr");"2026-02-28T01:13:32Z";0;"trik trikan";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=Ugy5GteRNG5_p25qgTd4AaABAg","view source")
80;=HYPERLINK("http://www.youtube.com/@kurirsukamancing","@kurirsukamancing");"2026-02-23T12:37:47Z";0;"😂 terlalu";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgzQRdQHTJo6bCWc_ZN4AaABAg","view source")
81;=HYPERLINK("http://www.youtube.com/@aryaduta484","@aryaduta484");"2026-02-22T21:45:45Z";0;"knapaa solo anj";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=UgwjdxTT6SzV8_dXG9Z4AaABAg","view source")
82;=HYPERLINK("http://www.youtube.com/@raynardmutihagabrielsitoru8035","@raynardmutihagabrielsitoru8035");"2026-01-27T07:18:05Z";0;"parah kau tapi gak apapa saya orang medan menerima";=HYPERLINK("https://www.youtube.com/watch?v=lkjFQKjQDEA&lc=Ugz--UwBKJg4m9mnrsp4AaABAg","view source")
