S.No;Name (click to view profile);Date;Likes;Comment;(view source)
11;=HYPERLINK("http://www.youtube.com/@jackpoke-5525","@jackpoke-5525");"2025-12-09T00:48:16Z";0;"bg lerrrr";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgynwuWzhgtF3lFFA7R4AaABAg","view source")
12;=HYPERLINK("http://www.youtube.com/@AlfatihRamadhan-i2f","@AlfatihRamadhan-i2f");"2025-11-30T01:15:23Z";0;"7.7";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwXBW9ZqvTeDegvXYl4AaABAg","view source")
13;=HYPERLINK("http://www.youtube.com/@DeniSptra-u1r","@DeniSptra-u1r");"2025-11-13T14:31:08Z";0;"yapping bgt deden";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyXjBFFaZFJjjlcJ8x4AaABAg","view source")
14;=HYPERLINK("http://www.youtube.com/@DeniSptra-u1r","@DeniSptra-u1r");"2025-11-13T14:31:19Z";0;"so asik";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyXjBFFaZFJjjlcJ8x4AaABAg.APTWB1fRc8KAPTWCOtqHhP","view source")
15;=HYPERLINK("http://www.youtube.com/@ex2952","@ex2952");"2025-11-13T09:17:06Z";0;"Masi rrq apa onic";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwYQ0qFVvL1_xzAlI14AaABAg","view source")
16;=HYPERLINK("http://www.youtube.com/@djspertgaming3664","@djspertgaming3664");"2025-10-26T05:10:51Z";0;"berisij bat deden bnyk call ga guna ganggu fokus tim jir";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugyr8Nzosrnh7gnFi_14AaABAg","view source")
17;=HYPERLINK("http://www.youtube.com/@NellySherlyna","@NellySherlyna");"2025-10-01T11:01:20Z";0;"Aku juga bulih lawan tu top global ez sgt.            Dlm mimpi ku sj😭";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugy3Pfei6MokhMjPSQB4AaABAg","view source")
18;=HYPERLINK("http://www.youtube.com/@ApiKembar","@ApiKembar");"2025-10-01T03:32:57Z";0;"Mau OLIH sing Endi beng Ben menang di kandang sendiri 🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxGW5vZXgF7NJCbzGZ4AaABAg","view source")
19;=HYPERLINK("http://www.youtube.com/@iksanfadilah-x9t","@iksanfadilah-x9t");"2025-09-28T06:23:47Z";0;"kelas bang lerr juragan ketar ketir";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugyi5FsXyfV1CikzlvZ4AaABAg","view source")
20;=HYPERLINK("http://www.youtube.com/@JULIET4DcaridiGOOGLE-q7i","@JULIET4DcaridiGOOGLE-q7i");"2025-08-13T06:06:23Z";1;"Luar biasa!🔥𝙅𝙐𝙇𝙄𝙀𝙏4𝘿🔥,  Semangat bikin video sebagus ini terus !!!";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzG3dKBo555MRxlZ_14AaABAg","view source")
21;=HYPERLINK("http://www.youtube.com/@muntulbojoku3939","@muntulbojoku3939");"2025-08-12T11:41:04Z";0;"Gila jarak nya jauh  bgt";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzG4Mks2JODS9nRuih4AaABAg","view source")
22;=HYPERLINK("http://www.youtube.com/@piscokchennel","@piscokchennel");"2025-08-10T13:58:02Z";0;"nabrak OMETOTO gasss ,,di jamin cuan terusss";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugwl0jX1ce8XhUo-YN54AaABAg","view source")
23;=HYPERLINK("http://www.youtube.com/@renoatjeh","@renoatjeh");"2025-07-30T07:38:20Z";0;"bang semoga  winstreak";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzsFgNumJp7x2xXzfN4AaABAg","view source")
24;=HYPERLINK("http://www.youtube.com/@MelfiSinurat-k2i","@MelfiSinurat-k2i");"2025-07-23T10:16:08Z";0;"cari yang gacor main di HERCULES898 aja";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxEfXC-t0Uk2iChs254AaABAg","view source")
25;=HYPERLINK("http://www.youtube.com/@Andreas969","@Andreas969");"2025-07-20T04:38:33Z";0;"Game pantek";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyDCaVzF4eQGeUJ0AV4AaABAg","view source")
26;=HYPERLINK("http://www.youtube.com/@Flynnn_1122","@Flynnn_1122");"2025-07-16T09:23:49Z";0;"kelas ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwUc7xXQXAd4yhfXXl4AaABAg","view source")
27;=HYPERLINK("http://www.youtube.com/@NgguyuBae","@NgguyuBae");"2025-07-08T08:54:56Z";0;"Wkwkkw yg bacotnya gede dibantai cm 2 kill doang. Wkwkwk";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxfaiZXScJEVDsYLnV4AaABAg","view source")
28;=HYPERLINK("http://www.youtube.com/@magic4d803","@magic4d803");"2025-07-08T07:21:24Z";0;"""🔥SIMBOLSLOT🔥  🔥 PENARIKAN BERAPAPUN LANGSUNG DIBAYAR LUNAS....!! 🔥 BONUS NEW MEMBER 100 % (BEBAS IP)  PROSES SECEPAT KILAT, TERSEDIA DEPOSIT BANK, E-WALLET & DEPOSIT PULSA, RASAKAN SENSASINYA SEKARANG JUGA!!!        """;=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyAoLTC-rOUAlZQsNF4AaABAg","view source")
29;=HYPERLINK("http://www.youtube.com/@clipermlbb24","@clipermlbb24");"2025-07-06T09:07:15Z";0;"Ijin clip bang ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxcybLfoJPgXJgYztx4AaABAg","view source")
30;=HYPERLINK("http://www.youtube.com/@ViyyMell","@ViyyMell");"2025-07-06T04:36:46Z";246;"7.14 insting nya ꉣꋪꍏꌗꍏꌗ꓄ꀤ ꁅꍏꂵꀤꈤꁅ emang ni debat";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwmY4lkwiiGuu05Z6t4AaABAg","view source")
31;=HYPERLINK("http://www.youtube.com/@ApiKembar","@ApiKembar");"2025-10-01T03:36:37Z";1;"Eh tapi aku tak bisa ke grup ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwmY4lkwiiGuu05Z6t4AaABAg.AKDhoy9j6ZeANic5YaN8Z0","view source")
32;=HYPERLINK("http://www.youtube.com/@Fariddud1n","@Fariddud1n");"2025-06-30T12:15:22Z";0;"10:52 ""gw takutin, kalau dia ga takut kita balik, dia ga takut le""😅";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxEf4qH734Yk5rLci94AaABAg","view source")
33;=HYPERLINK("http://www.youtube.com/@Di_Bukit4D","@Di_Bukit4D");"2025-06-27T20:14:19Z";0;"Selalu di hati 𝐁𝐔𝐊𝐈𝐓𝟒𝐃";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzCS6jY6iZrYLUr7_94AaABAg","view source")
34;=HYPERLINK("http://www.youtube.com/@NVMSLOT898-q7p","@NVMSLOT898-q7p");"2025-06-23T23:16:33Z";0;"main di 👑𝗡𝗩𝗠𝗦𝗟𝗢𝗧𝟴𝟵𝟴 👑 cukup dengan modal kecil aja udah bisa bertahan sampe 3 hari,, gk perlu dpo berkali kali kalo main disni";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugy839lQN4aa8pcOLsV4AaABAg","view source")
35;=HYPERLINK("http://www.youtube.com/@faarvx_editszz1270","@faarvx_editszz1270");"2025-06-22T14:20:21Z";0;"sangking jago nya itu spel ga di pake bg ler😎😂";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugy_7mBFl6fXC11ZtCd4AaABAg","view source")
36;=HYPERLINK("http://www.youtube.com/@Fannyonly-6j","@Fannyonly-6j");"2025-06-21T09:39:16Z";0;"hp apa bg,smoot bgt";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzltD5hrTKhglYNuRJ4AaABAg","view source")
37;=HYPERLINK("http://www.youtube.com/@Raditramadhan-n2m","@Raditramadhan-n2m");"2025-06-20T10:02:35Z";0;"bang ler bagi build Claude bang ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugw74mE6q2UPsaGDw-14AaABAg","view source")
38;=HYPERLINK("http://www.youtube.com/@Starlighy","@Starlighy");"2025-06-19T07:09:18Z";0;"MAIN DI SITUS 𝐓𝐈𝐌𝟏𝟑𝟖 UDAH PASTI GACORR ABIEZZ. MODAL TIPIS BISA MENANG JUTAAN .";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxlGconPbnnoqRi2id4AaABAg","view source")
39;=HYPERLINK("http://www.youtube.com/@diniangraeni4682","@diniangraeni4682");"2025-06-18T11:32:14Z";0;"18:32 gg bang skylar";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxrBMa7pNN1UPe9rH54AaABAg","view source")
40;=HYPERLINK("http://www.youtube.com/@Gynta_KeenanX3","@Gynta_KeenanX3");"2025-06-17T13:34:07Z";0;"Aku ada games itu sempe aku suka main itu";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugzraa0kfG1wlRgo8L54AaABAg","view source")
41;=HYPERLINK("http://www.youtube.com/@rradn1270","@rradn1270");"2025-06-17T03:13:41Z";0;"ngeeerriiii bangler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxjMixyGPYGmoTjA994AaABAg","view source")
42;=HYPERLINK("http://www.youtube.com/@elmoprian280","@elmoprian280");"2025-06-14T00:18:18Z";0;"xxd";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzpwMFkAtDsW90QO254AaABAg","view source")
43;=HYPERLINK("http://www.youtube.com/@godipaaakaweyaa","@godipaaakaweyaa");"2025-06-13T15:23:53Z";0;"DEDEEN DEDENN BACOT AMAT SO NGSIH INFO,PDHL KG PNTI G";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxQhHTunCt7Zxc7d7p4AaABAg","view source")
44;=HYPERLINK("http://www.youtube.com/@RYTAKEEEE24","@RYTAKEEEE24");"2025-06-09T01:21:58Z";0;"Yapping Mulu yapping cba si Deden suruh sybau🥀";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxWMMFyfOcyc21mR4B4AaABAg","view source")
45;=HYPERLINK("http://www.youtube.com/@nurtrysutrianto1628","@nurtrysutrianto1628");"2025-06-08T10:04:13Z";0;"Meta CIKI is one brooo";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwDVQORhuxcxLMPNlF4AaABAg","view source")
46;=HYPERLINK("http://www.youtube.com/@denboy8782","@denboy8782");"2025-06-04T18:37:22Z";1;"Si udin berisik amat sih Njing";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwPzh4eoUNoBJhqJwd4AaABAg","view source")
47;=HYPERLINK("http://www.youtube.com/@Winzzjatim","@Winzzjatim");"2025-06-04T15:05:57Z";0;"Di ganyang gitu eyy juragan🗿";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzZyof4YmivU0DqSFh4AaABAg","view source")
48;=HYPERLINK("http://www.youtube.com/@Kanjut99","@Kanjut99");"2025-06-02T18:17:43Z";0;"https://youtu.be/vvWQ2HwpwGI?si=8oCLPxRMhV0mWw5t";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwxEOr8l3p8Imtb7HF4AaABAg","view source")
49;=HYPERLINK("http://www.youtube.com/@DoniHidayat-e3u","@DoniHidayat-e3u");"2025-05-27T05:43:46Z";0;"Smangat bang ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugzh6XJ4jo9oI6Mjdv94AaABAg","view source")
50;=HYPERLINK("http://www.youtube.com/@MJS_25","@MJS_25");"2025-05-25T13:08:41Z";0;"ini shorts tp 12 menit -_-";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxiBxDBrw2Xpc7r4ZR4AaABAg","view source")
51;=HYPERLINK("http://www.youtube.com/@DwiJimiani","@DwiJimiani");"2025-05-24T11:15:29Z";0;"Deden player rusak";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugwn9bK-iDnAAiOhb-14AaABAg","view source")
52;=HYPERLINK("http://www.youtube.com/@ekaElianaPtr","@ekaElianaPtr");"2025-05-19T12:41:24Z";0;"mantap bng";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyZxsy5nrqvp9Shir94AaABAg","view source")
53;=HYPERLINK("http://www.youtube.com/@bwhaaha220","@bwhaaha220");"2025-05-19T10:09:00Z";0;"itu hewan ngebacod mulu enek bat dengernya";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxodchB2QNHPcWXId14AaABAg","view source")
54;=HYPERLINK("http://www.youtube.com/@adezulfan6031","@adezulfan6031");"2025-05-17T15:05:59Z";0;"WAKTU TERBUANG SIA-SIA..";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugz6RpnCew6KonrXYGV4AaABAg","view source")
55;=HYPERLINK("http://www.youtube.com/@Moz40__75","@Moz40__75");"2025-05-17T08:24:18Z";0;"Gw orang Bogor tapi ga suka sama Deden yang sok gitu bacot nya itu malu maluin orang bogor";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxzDwIb1ldc6L6mAz14AaABAg","view source")
56;=HYPERLINK("http://www.youtube.com/@ahmadnuri-v4u","@ahmadnuri-v4u");"2025-05-14T05:53:37Z";0;"yapping mulu den😹";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxpIzu4un7schx1kJF4AaABAg","view source")
57;=HYPERLINK("http://www.youtube.com/@doninurwandi911","@doninurwandi911");"2025-05-11T09:38:42Z";0;"bacot kali si deden";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwEAN4bMY83euCgR0Z4AaABAg","view source")
58;=HYPERLINK("http://www.youtube.com/@vanipradanasyahputra5153","@vanipradanasyahputra5153");"2025-05-10T10:19:15Z";0;"kenapaa ya pro playerr kek lerr gini tadi kan diaa udah,kunci bod tuu nahh terus dia kunci sehalbert lagii,gua gituu malah ke beli sehalbert,hanya bertanyaa";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwCIJimtqLKKyOvIm14AaABAg","view source")
59;=HYPERLINK("http://www.youtube.com/@ediirfanto5132","@ediirfanto5132");"2025-05-07T11:00:59Z";0;"14:10 😂";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzRwrKZDzInNcrICGx4AaABAg","view source")
60;=HYPERLINK("http://www.youtube.com/@OpikOpay-s1f","@OpikOpay-s1f");"2025-05-06T16:57:43Z";0;"Kaya cewe mulut si Deden anj";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxffuLO6l2oQqMfbBZ4AaABAg","view source")
61;=HYPERLINK("http://www.youtube.com/@nekbuk7166","@nekbuk7166");"2025-05-06T15:51:11Z";0;"jangan toksik";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxDo1kotNWk9-86Z4J4AaABAg","view source")
62;=HYPERLINK("http://www.youtube.com/@AsepGunawan-q7l","@AsepGunawan-q7l");"2025-05-06T00:09:33Z";0;"#MLBBCreator";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwqFFOEbKvYdN5vC3V4AaABAg","view source")
63;=HYPERLINK("http://www.youtube.com/@DarusSholeh-n9v","@DarusSholeh-n9v");"2025-05-05T02:34:50Z";0;"PM";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugx1OQqxN8x2LCqHOP14AaABAg","view source")
64;=HYPERLINK("http://www.youtube.com/@arimunadri1344","@arimunadri1344");"2025-04-30T05:18:47Z";0;"Partian lu norak banget berisik kaya anj😊";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwJUs9nQncry5xnvsZ4AaABAg","view source")
65;=HYPERLINK("http://www.youtube.com/@N-Gage99","@N-Gage99");"2025-04-29T12:27:22Z";0;"brisik bngt babu tongkrongan";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwUnV4zz0YcxJqZS4Z4AaABAg","view source")
66;=HYPERLINK("http://www.youtube.com/@ruswandi6967","@ruswandi6967");"2025-04-23T12:00:59Z";0;"deden banyak bacot,sok asik";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwxHezAgIPeGB_8ZMh4AaABAg","view source")
67;=HYPERLINK("http://www.youtube.com/@QiHilman","@QiHilman");"2025-04-22T18:56:22Z";0;"gas";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxSWtbhPCaKg93LUNV4AaABAg","view source")
68;=HYPERLINK("http://www.youtube.com/@VivoY12-c7h","@VivoY12-c7h");"2025-04-22T15:35:29Z";0;"Itu si Deden nyabu kah bacot bgt";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugxvi8YhSNSZJjG76At4AaABAg","view source")
69;=HYPERLINK("http://www.youtube.com/@MarissaDwi-vn1wh","@MarissaDwi-vn1wh");"2025-04-22T07:36:27Z";0;"banyak bacot banget ya deden soiye";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwN2sl3A5WNQUHhCnh4AaABAg","view source")
70;=HYPERLINK("http://www.youtube.com/@thryaherawatilatman7234","@thryaherawatilatman7234");"2025-04-22T04:50:06Z";0;"brisik bgt deden bacot";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzflN3SY6ost0uCxsp4AaABAg","view source")
71;=HYPERLINK("http://www.youtube.com/@muhammadirwandi8169","@muhammadirwandi8169");"2025-04-21T17:42:00Z";0;"bang ler kapan live";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxopRxIySCUh2DXbLp4AaABAg","view source")
72;=HYPERLINK("http://www.youtube.com/@sodekmaulana8174","@sodekmaulana8174");"2025-04-21T01:44:43Z";0;"Bang kalok ngonten yg di keluarin abang aja, berisik yg laen gk suka aku";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugw2pySL2vK9c6DieLt4AaABAg","view source")
73;=HYPERLINK("http://www.youtube.com/@wahyualfahrizi4856","@wahyualfahrizi4856");"2025-04-19T16:57:42Z";0;"Di hujat bukannya bagusin itu omongan nya,malah makin jadi itu si deden mulut nya g disekolahin";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgygFL0A0e2r9mW227x4AaABAg","view source")
74;=HYPERLINK("http://www.youtube.com/@wahyualfahrizi4856","@wahyualfahrizi4856");"2025-04-19T16:54:54Z";0;"Deden brisik banget, mulutnya kya g disekolahin g bisa kontrol, kasar terus ngomong nta";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyEpT7rVns8wjmrhAx4AaABAg","view source")
75;=HYPERLINK("http://www.youtube.com/@bembymuhammad","@bembymuhammad");"2025-04-19T07:17:57Z";0;"yg ngomong deden bnyk bacot, kalo maen ml mabar diem dieman mah nonton porno aj";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxNNTitcLznMPxALfV4AaABAg","view source")
76;=HYPERLINK("http://www.youtube.com/@RopekY","@RopekY");"2025-04-19T06:54:52Z";0;"Gw gak selalu ngikutin bang ler tapi kali ini gw nonton gak kelar maaf,berisik banget itu clai🖕";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugyp52IP5FH_Tjppi5B4AaABAg","view source")
77;=HYPERLINK("http://www.youtube.com/@MUHAMMADANGGAPRATAMA1","@MUHAMMADANGGAPRATAMA1");"2025-04-18T07:29:03Z";0;"kuat bet suara gamenyaa";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxnM1mt4WUvo9rsnit4AaABAg","view source")
78;=HYPERLINK("http://www.youtube.com/@ApiKembar","@ApiKembar");"2025-10-01T03:37:55Z";0;"Foto Saya sih beng go to the world of Iyo tik 😊😊😊😊😊😊😊😊";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxnM1mt4WUvo9rsnit4AaABAg.AH2ajkIpOQJANicF7V7pK_","view source")
79;=HYPERLINK("http://www.youtube.com/@RahmatHidayat-iw2re","@RahmatHidayat-iw2re");"2025-04-18T05:31:28Z";0;"Bacot bet deden ajg";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwLqhl0vxrHWZWB2Pp4AaABAg","view source")
80;=HYPERLINK("http://www.youtube.com/@gaelvanm4279","@gaelvanm4279");"2025-04-17T08:01:08Z";0;"lu asik den, asik sendiri";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzteIL3knQ1Zk_RZlF4AaABAg","view source")
81;=HYPERLINK("http://www.youtube.com/@fitraagendenggg","@fitraagendenggg");"2025-04-17T05:10:18Z";0;"GAME SAMPAH MOONYET";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugy7IdPAA5S-BH4dt_V4AaABAg","view source")
82;=HYPERLINK("http://www.youtube.com/@ElRioRizki","@ElRioRizki");"2025-04-17T01:12:05Z";0;"Paling berisik si poke";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgxH1wP_x4G4rnqAdrl4AaABAg","view source")
83;=HYPERLINK("http://www.youtube.com/@mudrikahmuhammad3804","@mudrikahmuhammad3804");"2025-04-16T12:36:41Z";0;"Deden tolol";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzvGgS8ilQCPbibhr54AaABAg","view source")
84;=HYPERLINK("http://www.youtube.com/@ajulbaihaiqi9316","@ajulbaihaiqi9316");"2025-04-16T10:11:30Z";0;"Brisik bgt sumpah cocotnya sipaling jago";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugz8nZXtpiZOildPZ7V4AaABAg","view source")
85;=HYPERLINK("http://www.youtube.com/@ApriYasyah","@ApriYasyah");"2025-04-16T05:24:15Z";0;"Masih aja ya si Skylar ngajak bch bacot doang .udh ga kepake jga lu Dede dirrq";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgyQMn2RwuOUnjcKWHZ4AaABAg","view source")
86;=HYPERLINK("http://www.youtube.com/@FedlyCell-o8u","@FedlyCell-o8u");"2025-04-15T07:06:13Z";1;"Berisik banget clay, izin unsub bang ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugy7aiAmGyK73i0YhFp4AaABAg","view source")
87;=HYPERLINK("http://www.youtube.com/@sanyrealme","@sanyrealme");"2025-04-15T01:35:29Z";0;"Flicker nya GK ke pake";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgwW828sgRPtCoX0E_t4AaABAg","view source")
88;=HYPERLINK("http://www.youtube.com/@karaage3549","@karaage3549");"2025-04-14T14:48:48Z";0;"brisik jongos asli dah,jan diajak lah bang ler";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=UgzXNQw2PM_DyJpHRsd4AaABAg","view source")
89;=HYPERLINK("http://www.youtube.com/@swallowmimpi5686","@swallowmimpi5686");"2025-04-13T15:32:01Z";0;"yang bacot mulu siapa itu bang, nyebelin banget";=HYPERLINK("https://www.youtube.com/watch?v=rpmzfBA1ygk&lc=Ugx4kuv6iIOSkUbKdLl4AaABAg","view source")
