S.No;Name (click to view profile);Date;Likes;Comment;(view source)
13;=HYPERLINK("http://www.youtube.com/@amyhuzna7541","@amyhuzna7541");"2026-03-22T14:57:37Z";0;"SEKARANG SUDAH MEMASUKI REZIM ANTI KRITIK";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyP8yvW31BIW5-BQlx4AaABAg","view source")
14;=HYPERLINK("http://www.youtube.com/@RafaaEll-i2l","@RafaaEll-i2l");"2026-03-22T14:52:48Z";0;"bg klo ABG nanya buat apa hidup coba ABG pelajari agama Islam dari manhad shalafi";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzQ_g1O8_xKnWyE5Xp4AaABAg","view source")
15;=HYPERLINK("http://www.youtube.com/@advannasa2117","@advannasa2117");"2026-03-22T13:23:57Z";0;"Buka donasi buat andre yunus bang, sebagi bentuk dukungan masyarakat";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwYC6DpBIKQTvrMVzh4AaABAg","view source")
16;=HYPERLINK("http://www.youtube.com/@babehnya_labib","@babehnya_labib");"2026-03-22T12:45:53Z";0;"Rakyat diserang oleh TNI.. PARAAAHH.. KACAAAUU negara Konoha 😢";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugynp2q0b-pfeAJbfMx4AaABAg","view source")
17;=HYPERLINK("http://www.youtube.com/@bl4ckdj4ck","@bl4ckdj4ck");"2026-03-22T12:29:53Z";0;"TOLONG BIKIN PARTAI BIAR BS IKUT PEMILU, BIAR GA OMON2 JG";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxFRMi19bCX3NBmoph4AaABAg","view source")
18;=HYPERLINK("http://www.youtube.com/@tonnyhas9998","@tonnyhas9998");"2026-03-22T12:17:04Z";0;"Tni akan lihatkan tersangka penyiraman setelah hilang luka kena cipratan air keras dn bilang polisi salah tuduh😂😂";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugzh-kHCN2dPCZv0AnN4AaABAg","view source")
19;=HYPERLINK("http://www.youtube.com/@rajaracun","@rajaracun");"2026-03-22T12:11:42Z";0;"Penonton siap2 saja kecewa. penanganan kasus ini mulai muter2 gak jelas.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwD0LBnRtdYgMb_oVh4AaABAg","view source")
20;=HYPERLINK("http://www.youtube.com/@barliybrasy6464","@barliybrasy6464");"2026-03-22T11:40:53Z";0;"Dengan sipil paling depan dengan asing tunduk wkwkwkkw goblok";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzTnnn2Vx7yJlt2f4t4AaABAg","view source")
21;=HYPERLINK("http://www.youtube.com/@amsyong-o8e","@amsyong-o8e");"2026-03-22T10:58:43Z";0;"itulah salah satu alasan kenapa banyak rakyat yang mulai tidak percaya pemerintah. terlalu banyak sandiwara";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugw-gDLsCtP41LCnJlR4AaABAg","view source")
22;=HYPERLINK("http://www.youtube.com/@IrfanFanta","@IrfanFanta");"2026-03-22T10:41:49Z";1;"Tni di daerah saya di sebu kota tiap malam selalu minta uang keamanan di tempat tempat hiburan malam, seperti karoke dan tempat prostitusi, dia suka naik motor Vixion warna Hijau motor dinas dan pakai seragam 😂😂,";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwbSoIcOXWOgxIAps54AaABAg","view source")
23;=HYPERLINK("http://www.youtube.com/@FebriArdiansa-l7k","@FebriArdiansa-l7k");"2026-03-22T10:26:58Z";0;"Bang bahas ekonomi utang luar negeri yang bagian swasta Ada klausul Ketia ada klusul begini Tetapi tidak menutup kemungkinan, bahwa negara akan menutup hutang yang tercantum disini. Misalnya, apabila perusahaan tersebut pailit, atau bangkrut, dan tidak bisa melunasi hutang luar negerinya. Maka perusahaan tersebut akan diambil alih oleh negara, dan hutangnya akan dibayarkan oleh negara. Lah APBN dibuat bayarin utang swasta ?";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwytY0PNb3HgVdV5l54AaABAg","view source")
24;=HYPERLINK("http://www.youtube.com/@akbarhimovic3894","@akbarhimovic3894");"2026-03-22T09:49:54Z";0;"Call back pak ponto bang";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugwrcag7I3899gXmnIR4AaABAg","view source")
25;=HYPERLINK("http://www.youtube.com/@muchfd_01","@muchfd_01");"2026-03-22T08:54:31Z";0;"Bersyukur saya gagal di pantukhir😂, sampe dikatain utusan jendral pas karantina karena bisa tembus, padahal ortu bukan siapa-siapa. Murni hasil latihan dari SMP. Sekarang kecurigaan saya sedikit demi sedikit terbukti.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyRW3ebKIN7k6JwXxB4AaABAg","view source")
26;=HYPERLINK("http://www.youtube.com/@lossans","@lossans");"2026-03-22T08:23:50Z";0;"Sebuah pertaruhan besar untuk integritas pemerintah…";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxW7sUPpOgWfisVXJd4AaABAg","view source")
27;=HYPERLINK("http://www.youtube.com/@desinovita9974","@desinovita9974");"2026-03-22T08:21:22Z";0;"Bg, plis bahas yaqut masa iya dana sebesar itu jadi tahanan rumah, udah penyelidikannya lama, kuota haji pula yg di korupsi";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugz1nasiDZMZBRQYE7x4AaABAg","view source")
28;=HYPERLINK("http://www.youtube.com/@wildanchaniefulwajiih9873","@wildanchaniefulwajiih9873");"2026-03-22T08:19:21Z";0;"Intel kalau melakukan tugas kayak gak intel ya 😂 kata dosenku “tidak ada kejahatan yang tidak meninggalkan jejak” tapi itu jejaknya kelihatan bgt 😅";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwvHIQ5IwXF07p_XEd4AaABAg","view source")
29;=HYPERLINK("http://www.youtube.com/@FathulArif-u4k","@FathulArif-u4k");"2026-03-22T07:57:58Z";0;"TnI parah sih skrng";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwyV6Qt1-vHwslW5Jx4AaABAg","view source")
30;=HYPERLINK("http://www.youtube.com/@miistaycalm21","@miistaycalm21");"2026-03-22T07:07:01Z";0;"apa ada kemungkinan meskipun sudah pensiun tetapi masih berkolaborasi dengan yg masih aktif? 🫣";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgymGq-3oTo7_53vthh4AaABAg","view source")
31;=HYPERLINK("http://www.youtube.com/@kutilramses","@kutilramses");"2026-03-22T06:17:17Z";0;"*13:27** Sebut aja B*NNIX*";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxtS5GSa26kpywiPM94AaABAg","view source")
32;=HYPERLINK("http://www.youtube.com/@andikapratama8352","@andikapratama8352");"2026-03-22T05:26:18Z";0;"Jadi makin yakin sama analisa Bang Ferry pas demo rusuh Agustus kemarin   kalau ada keterlibatan mereka. Kemudian jika ada kebobrokan mereka yg viral gak lama kemudian akan ada kejadian besar sebagai pengalihan isu.  Bukannya sibuk mempertahankan negara dari ancaman luar malah sibuk buat operasi yg nyakitin masyarakat sendiri.  Masih percaya sama mereka???";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyzM01Sb0e2AVNUfQB4AaABAg","view source")
33;=HYPERLINK("http://www.youtube.com/@RioSaputra-b3i","@RioSaputra-b3i");"2026-03-22T04:44:58Z";0;"Itu yang bikin oknum2 tentara kita  busung dada dan besar kepala, ya karna hukumnya hukum keluarga jadi semena2 sama masyarakat sipil.... inget ya bos ya,,gaji elu 90 % dari warga sipil bos,,masa  korban sipil yang ngehukum peradilan militer bukan peradilan sipil,,,ayo pemerintah buka mataaaa...😢";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxFOXCFcG_T91pLAUp4AaABAg","view source")
34;=HYPERLINK("http://www.youtube.com/@RioSaputra-b3i","@RioSaputra-b3i");"2026-03-22T04:41:41Z";0;"Sekelas navy seal aja dia ikut  diperadilan umum kalo tindak pidananya diluar operasi / perang loh...lah di sini nyolong sapi sipil ,perk*sa sipil, Bu*nih sipil,,, tapi hukumnya mau militer,,,kalo enggak lu bikin dan tinggal di pulau khusus keluarga militer aja pak,,,biar kalo mau nyolong, mau b*nuh2an ,biar sesama militer aja,,..nah pas tuh peradilan militer ditetapin...ini hidup dilingkungan sipil, korbannya sipil dan bukan situasi perang....kok peradilannya militer....";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxMSji8h-CKNUFsLCx4AaABAg","view source")
35;=HYPERLINK("http://www.youtube.com/@SyamsulFaisal-y3c","@SyamsulFaisal-y3c");"2026-03-22T03:43:14Z";0;"Presiden kita penghianat bang";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxA2zyb5gF-uTVD-vt4AaABAg","view source")
36;=HYPERLINK("http://www.youtube.com/@SyamsulFaisal-y3c","@SyamsulFaisal-y3c");"2026-03-22T03:39:43Z";0;"Knp harus pke inisial bang??   Hrusx pelaku2 kriminal langsng sebut saja nama lengkapnya";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwmKc3pZNc8_upnfbN4AaABAg","view source")
37;=HYPERLINK("http://www.youtube.com/@lazi3476","@lazi3476");"2026-03-22T03:25:55Z";0;"Prabowo memalukan";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxV643RBsuFUMwuU_V4AaABAg","view source")
38;=HYPERLINK("http://www.youtube.com/@godplay93","@godplay93");"2026-03-22T03:00:53Z";0;"Kita harus normalisasikan disetiap rt ada cctv biar kejadian kaya gini ada bukti kongkritnya. Pelaku penyiraman cepat ditangkap karena ada bukti cctv nya";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzfmCAAZmrAVAEX6kt4AaABAg","view source")
39;=HYPERLINK("http://www.youtube.com/@godplay93","@godplay93");"2026-03-22T02:57:04Z";0;"Intinya kawal terus, tau aja kan di indo. No viral no justice";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzU2XSo_jLikHUKcu54AaABAg","view source")
40;=HYPERLINK("http://www.youtube.com/@Sam-e9e4c","@Sam-e9e4c");"2026-03-22T02:36:16Z";0;"biasanya kasus narkoba tersangkanya di pamerin di konf pers, knp ini tdk ya?";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyNE_ggtqsoNiYDnDV4AaABAg","view source")
41;=HYPERLINK("http://www.youtube.com/@bocilepep3684","@bocilepep3684");"2026-03-22T02:25:29Z";0;"MEMALUKAN KALEAN PARA AKTIFIS. KERJAANNYA CUMA BIKIN ONAR MENJELEK JELEKAN PEMERINTAH DAN NEGARANYA SENDIRI,..EEEHHH GILIRAN DPT MASALAH MINTA BANTUAN PEMERINTAH.. KENAPA KALEAN GAK MINTA BANTUAN TUAN KALEAN PARA PENYANDANG DANA YG SDH KASIH DUIT BERMILYA MILYAR..KAN KALEAN SUKA NUDUH PEMERINTAH INI GAK ADA KEBAIKANNYA";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugxbe3x8_6feW8jmpqR4AaABAg","view source")
42;=HYPERLINK("http://www.youtube.com/@lorddarius5582","@lorddarius5582");"2026-03-22T02:20:34Z";0;"Yang menjadi korban sipil, tapi di adili pakai pengadilan militer, saling melindungi dong, jiwa korsa, sumbang";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxgWqOZ6nr2JH2PpSh4AaABAg","view source")
43;=HYPERLINK("http://www.youtube.com/@hendrawantgr2448","@hendrawantgr2448");"2026-03-22T02:18:12Z";0;"Habis dah TNI dan POLRI citranya gak kebayang😢 Dinegara lain sedang perang sementara dinegeri sendiri di gerogoti dari dalam oleh institut yang jelas keliatan😢";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugyjk3CNTzsG_mIiVSV4AaABAg","view source")
44;=HYPERLINK("http://www.youtube.com/@lorddarius5582","@lorddarius5582");"2026-03-22T01:59:19Z";0;"Kirain TNI gagah rupanya main siram air keras juga kayak gak ada nyali";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyXrUhELFNo7OdCcvJ4AaABAg","view source")
45;=HYPERLINK("http://www.youtube.com/@widiyantibakrie4141","@widiyantibakrie4141");"2026-03-22T01:05:11Z";0;"Next nya peraturan terkait proses pengadilan terkait kasus  anggota TNI/Polri dengan Sipil diubah menjadi pengadilan sipil untuk menghindari konflik kepentingan";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgynlHgh0JxVqudXtPl4AaABAg","view source")
46;=HYPERLINK("http://www.youtube.com/@LightOfSaudi","@LightOfSaudi");"2026-03-22T00:10:41Z";0;"Janggal sih,,Kenapa pelaku sengaja tidak pakai helm saat melakukan eksekusi???.....????..????....?????";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugy47HhIjequ9eXChrZ4AaABAg","view source")
47;=HYPERLINK("http://www.youtube.com/@lbd5539","@lbd5539");"2026-03-22T02:12:15Z";0;"Ga janggal dong, kan mereka merasa Powerful, dan memang kenyataannya begitu..";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugy47HhIjequ9eXChrZ4AaABAg.AUd8FlvPrpzAUdMA6JyPIk","view source")
48;=HYPERLINK("http://www.youtube.com/@Syafitriearrasyid","@Syafitriearrasyid");"2026-03-21T23:49:54Z";0;"bang apa bener Pandji itu antek asing???";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzGkx_lLR5lxIo_b1N4AaABAg","view source")
49;=HYPERLINK("http://www.youtube.com/@adilm.5051","@adilm.5051");"2026-03-21T23:16:25Z";0;"Katanya NKRI harga mati katanya Yg kau lawan orang yang menyerang negara eh si goblok masyarakat sipil yg tak bersenjata dia serang dungu? Ada yg berseragam Biadab Penghianat negara yang culun?";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyuyrOEMKoHlJAjSut4AaABAg","view source")
50;=HYPERLINK("http://www.youtube.com/@wahyquo","@wahyquo");"2026-03-21T21:54:40Z";0;"Cerdaslah masyarakat Indonesia... Ayooo lanjutkan perjuangan bang Andrie Yunus";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugwha6BrirBaR_axPTl4AaABAg","view source")
51;=HYPERLINK("http://www.youtube.com/@yohanesmanurung01","@yohanesmanurung01");"2026-03-21T20:05:44Z";0;"Please always be stay safe bang Fery. God Bless You";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyDFS-WpR6-UB3tYvp4AaABAg","view source")
52;=HYPERLINK("http://www.youtube.com/@SuyitnoNmu","@SuyitnoNmu");"2026-03-21T17:20:37Z";0;"Gini kok TNI bersama rakyat.....?";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzcbXPPxBWyiLh865p4AaABAg","view source")
53;=HYPERLINK("http://www.youtube.com/@nalaaverroes734","@nalaaverroes734");"2026-03-21T16:55:48Z";0;"Tidak terbuka. Kenapa inisial, kenapa wajahnya tidak diperlihatkan. Minta bantuan luar negeri sama detektiv, atau ungkap secara independen.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugx8N_xWGT-6RvEWsp54AaABAg","view source")
54;=HYPERLINK("http://www.youtube.com/@pujiyanto7137","@pujiyanto7137");"2026-03-21T16:42:47Z";0;"Hukum di negri ini melindungi para elit pejabat2 aparat2 penegak hukum,,,rakyat cuma di palak pajak";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugzp8_rk03PrNS9HPoh4AaABAg","view source")
55;=HYPERLINK("http://www.youtube.com/@akunUnduhfilm21-b9n","@akunUnduhfilm21-b9n");"2026-03-21T15:55:08Z";0;"KIBLAT Demokrasi saja U.S, Itu menembak Charlie Kirk's saat berpidato, didepan istrinya lagi.kasusnya pun lenyap sampai sekarang, sebenarnya demokrasi itu lemah-munafiq, ga bakal bisa diterapkan di sebuah negara berpenduduk ratusan juta, indonesia memang harus di tiongkok kan / di korutkan,biar cepat maju, menyusul mereka, Bangsa ini sempurna- penduduk banyak- suberdaya ada, hanya sistemnya yg salah, mudah di kendalikan oligarki dan asing, rakyatnya di buat individu dan berkelompok kecil, agar mudah di provokasi/diadu domba, ga sempat berinovasi atau menjadi developer handal, ribut terus sm pemerintah, beda suku,ribut beda agama, sumbu pendek... asal tau saja, sekali rakyat bersatu sm pemerintah, indonesia akan sangat MENGERIKAN di dunia.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwIGLHwloahXw6rT114AaABAg","view source")
56;=HYPERLINK("http://www.youtube.com/@Iqbalali475","@Iqbalali475");"2026-03-21T15:54:25Z";0;"paling bener untuk saat ini nabung terus pindah ke luar negeri";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxvHtOwlixRLkFeFX14AaABAg","view source")
57;=HYPERLINK("http://www.youtube.com/@repertoarti","@repertoarti");"2026-03-21T15:50:38Z";0;"Rezim bisul";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyxssPGrCTYedzJiTR4AaABAg","view source")
58;=HYPERLINK("http://www.youtube.com/@repertoarti","@repertoarti");"2026-03-21T15:43:33Z";0;"Mujur bukan inisial MBG pangkatnya Kopdes 😅";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugz8ogDaqKXQIp6rnnZ4AaABAg","view source")
59;=HYPERLINK("http://www.youtube.com/@fanxy.","@fanxy.");"2026-03-21T15:27:28Z";0;"Bayangin bapak lu jual sawah cuma biar lu bisa disuruh capek2 latian fisik tiap hari demi yg katanya disiplin dan fisik yg katanya kuat, lalu ujung-ujungnya yg lu lakuin adalah menyerang org biasa dgn cara paling PENGECUT dan PECUNDANG ke org yg gak bisa lu debatin karna kapasitas lu KOSONG MELOMPONG. Lalu pemimpin tertinggi org2 ini merasa bisa mendamaikan negara yg berperang dgn segala macam kecanggihan teknologi? Bahkan monyet pun tau sapi gak makan macan";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxI9gIGnOVuRIviWvV4AaABAg","view source")
60;=HYPERLINK("http://www.youtube.com/@SalafusolehHilwan","@SalafusolehHilwan");"2026-03-21T14:55:37Z";0;"Nanti juga ilang sendiri bang kasus ini keganti sama kasus yg lain,dan rakyatpun melupakannya";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgwJcJCEk6LyqA8I1XF4AaABAg","view source")
61;=HYPERLINK("http://www.youtube.com/@MedanPanjalu","@MedanPanjalu");"2026-03-21T14:17:51Z";0;"Oknum itu membangun naradi, bahwa presidenlah yang bersalah, karena presiden mantan anggota tni. Tolong menyikapinya jangan hanya luarannya saja, tetapi siapa di baliknya.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxENLNyVMH6rvVf_dh4AaABAg","view source")
62;=HYPERLINK("http://www.youtube.com/@dodiimron600","@dodiimron600");"2026-03-21T14:04:29Z";0;"JAHAT";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxeWDUwaLKh7ch6gMl4AaABAg","view source")
63;=HYPERLINK("http://www.youtube.com/@Fictionalian","@Fictionalian");"2026-03-21T13:59:09Z";0;"masa udah jadi prajurit tapi kelakuan masih kaya ormas yang berani nya ama sipil.";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugx8VKeWc2rhxb30eRd4AaABAg","view source")
64;=HYPERLINK("http://www.youtube.com/@ikramkader5245","@ikramkader5245");"2026-03-21T13:32:20Z";0;"Hati-hati yah bang, nanti di siram lagi pake air keras...";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzEPCN6n6HxzKgLmWV4AaABAg","view source")
65;=HYPERLINK("http://www.youtube.com/@FridaSchryn","@FridaSchryn");"2026-03-21T13:14:54Z";0;"Tanpa perintah atasan - pemimpin di negeri ini 👉aparat negara gak mungkin berani lah 👉TARGET kejahatan biadab  Penyiraman air keras pas sasaran 👉sangat tidak masuk di akal lah kalau...atas inisiatif sendiri, hallo...🙋";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxOvUc3Uk3rQM82BlB4AaABAg","view source")
66;=HYPERLINK("http://www.youtube.com/@FridaSchryn","@FridaSchryn");"2026-03-21T12:59:00Z";0;"Ambil mata yang perintah pelaku 👉donorkan ke koban ANDRE YUNUS";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgxLL3yVR1mp_8WPCfF4AaABAg","view source")
67;=HYPERLINK("http://www.youtube.com/@Dianaputri-g4h","@Dianaputri-g4h");"2026-03-21T12:25:47Z";0;"Siapapun oknum yg melakukan tindakan kriminal pasti akan diproses oleh penegak hukum, jadi kita beri kepercayaan penuh agar mempermudah jalannya proses hukum";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugz_PVU4fzQzsQTdBQN4AaABAg","view source")
68;=HYPERLINK("http://www.youtube.com/@MediaCenter1717","@MediaCenter1717");"2026-03-21T12:23:34Z";0;"Wkwk netizen pasti langsung rame lagi 😅 tapi jujur aja, kalau dilihat pelan-pelan, pemerintah sekarang keliatan lebih berani ambil sikap dan nggak cuma normatif doang. Dulu dibilang kurang tegas, sekarang mulai tegas malah dibilang ini itu 🤭 Ya namanya juga perubahan pasti ada pro kontra. Yang penting arah kebijakannya keliatan jelas dan ada usaha buat beresin masalah, bukan sekadar janji. Tinggal konsistensinya dijaga, biar yang nyinyir lama-lama kehabisan bahan 😏";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgyxPnucc9gsG3drNtR4AaABAg","view source")
69;=HYPERLINK("http://www.youtube.com/@zaraapril4496","@zaraapril4496");"2026-03-21T12:21:28Z";0;"Kritik boleh, asal jngan menyesatkan";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=UgzBWPzKDltMDOotPnV4AaABAg","view source")
70;=HYPERLINK("http://www.youtube.com/@AstaCitaIndonesia1945","@AstaCitaIndonesia1945");"2026-03-21T12:14:43Z";0;"Kritik boleh, tapi jangan provokasi";=HYPERLINK("https://www.youtube.com/watch?v=aP3WsMzEHVY&lc=Ugzt5YxddefbUYqKqHJ4AaABAg","view source")
