Comment,comment_cleaned,label
Bg coba bug ini pake barat Nanti baratnya ulti terus Marcel langsung ulti nanti pas ulti Marcel abis lidah barat bakal manjang terus musuhnya ketarik nanti tinggal jalan ke base karna ketariknya lambat,bg coba bug ini pake barat nanti baratnya ulti terus marcel langsung ulti nanti pas ulti marcel abis lidah barat bakal manjang terus musuhnya ketarik nanti tinggal jalan ke base karna ketariknya lambat,0
"Bang undang kak chili sama kak Zizi dong,😁",bang undang kak chili sama kak zizi dong,0
Bg mau kasih saran combo marchel glangger cange sama yg lain nya bebas dan ban lolita🗿,bg mau kasih saran combo marchel glangger cange sama yg lain nya bebas dan ban lolita,0
"The power of friendship vs self-centered association 😂  Joke aside.  Pelajaran dari video ini  Mm kalo dah di lock main aman. Jaga posisi Jan maju maju. Jan push lane sendiri. Jan clear Minion sendiri. Pastiin lu liat musuh duluan sebelum musuh liat lu di map. Khusus buat Hero Miya skill 3 nya bisa purify cc, debuff, atau mark effect(kaya mark skill 3 novaria).",the power of friendship vs self centered association joke aside pelajaran dari video ini mm kalo dah di lock main aman jaga posisi jan maju maju jan push lane sendiri jan clear minion sendiri pastiin lu liat musuh duluan sebelum musuh liat lu di map khusus buat hero miya skill 3 nya bisa purify cc debuff atau mark effect kaya mark skill 3 novaria,0
Kek nya ini bukan pascol tpi will smith sepi job film . Makanya gemuk,kek nya ini bukan pascol tpi will smith sepi job film makanya gemuk,0
Israil kena rudal iran😂😂,israil kena rudal iran,0
😅 ngakak njir.. jadi sembuh demam gw wkwk,ngakak njir jadi sembuh demam gw wkwk,0
Selamat' hari raya lebaran bg,selamat hari raya lebaran bg,0
Guys langsung topup di gamimgpedia murah kali sumpah 👍👍👍,guys langsung topup di gamimgpedia murah kali sumpah,0
paacol di rodok rudal rudal iran,paacol di rodok rudal rudal iran,0
kasar sekali😂😂,kasar sekali,0
Loh katanya top up termurah tapi lebih murahan di codashop bhaahahahah😂 apalgi DG lebih murah,loh katanya top up termurah tapi lebih murahan di codashop bhaahahahah apalgi dg lebih murah,0
Harusnya tim pascol ada yang pick Lolita,harusnya tim pascol ada yang pick lolita,0
"GTA BG 1 jam yaaa,seruuu",gta bg 1 jam yaaa seruuu,0
Sy server Malay bisa ga topup bng.?,sy server malay bisa ga topup bng,0
Bang kapan nyiksa Jonathan Liandi 😂,bang kapan nyiksa jonathan liandi,0
Rudal Israel,rudal israel,0
Anj lah ngakak gw😂,anj lah ngakak gw,0
Uda tua kerjaan nya game bahasa ya kotor lagi,uda tua kerjaan nya game bahasa ya kotor lagi,0
gg bg next jailin pake combo marcel hehe,gg bg next jailin pake combo marcel hehe,0
Jir sange sama kotak,jir sange sama kotak,0
Udah kebiasaan anying². Ga beradap jadinya,udah kebiasaan anying2 ga beradap jadinya,0
Pedes bgt nova,pedes bgt nova,0
Keren,keren,0
Merdu amat suaranya #TOLOLLL 🤣🤣🤣,merdu amat suaranya tololll,0
🤣🤣🤣🤣,,0
tragedi pembantai an Gerrard wijaya 62 2 7 cuy😮,tragedi pembantai an gerrard wijaya 62 2 7 cuy,0
Efek suara mes*m tolong hilangkannnnnn plisssssssss,efek suara mes m tolong hilangkannnnnn plisssssssss,0
Meta bunga api,meta bunga api,0
menghibur juga AI nya,menghibur juga ai nya,0
Anjay yang donate omped,anjay yang donate omped,0
Bang coba lock pascol tapi combo pake Hero Marcel,bang coba lock pascol tapi combo pake hero marcel,0
😂😂😂,,0
Bang coba Marcel franco loyi kalo gak coba Jonson,bang coba marcel franco loyi kalo gak coba jonson,0
"Jujur gw lebih suka konten konten gin, keliatan FUNnya wkwkwkwkwk",jujur gw lebih suka konten konten gin keliatan funnya wkwkwkwkwk,0
Lega,lega,0
4:00 marah abis kenak nuklir 😅😅😅,4 oo marah abis kenak nuklir,0
Coba ajak spar jonathan bang lucu tuh,coba ajak spar jonathan bang lucu tuh,0
Coba tambah Marcel bang biar langsung mati wkkwkwk,coba tambah marcel bang biar langsung mati wkkwkwk,0
13:48 lah,13 48 lah,0
Kocak tiba tiba bahasa jepang😂😂😂😂,kocak tiba tiba bahasa jepang,0
HAHAHHAAH,hahahhaah,0
lawakk,lawakk,0
Kalo udh sama pascol lucuu bangettt 😂😂😂,kalo udh sama pascol lucuu bangettt,0
Anj kembang api semua😂😂,anj kembang api semua,0
Njir ngakak Mulu liat Gerald wijaya,njir ngakak mulu liat gerald wijaya,0
BANG GERAND BIAR MAKIN SERU PAKE MARCEL TRUS PAKE META INI WKWKKWKW PASTI PASCOL 100% KENA,bang gerand biar makin seru pake marcel trus pake meta ini wkwkkwkw pasti pascol 1oo kena,0
Sakitt bjirr nnton ini perut gua😂,sakitt bjirr nnton ini perut gua,0
Bang bug marcel sama barats bang,bang bug marcel sama barats bang,0
Ama bg pascol,ama bg pascol,0
Ntar bisa ditarik ampe base,ntar bisa ditarik ampe base,0
Jancok lucu 😂😂😂😂😂😂😂,jancok lucu,0
12:08 ay yay yay Jo*i suka jablay 😂,12 o8 ay yay yay jo i suka jablay,0
pascol mirip satria Arta kumbara yg pake full armor 😂,pascol mirip satria arta kumbara yg pake full armor,0
Sumpah gua puas banget bang 😅😂😂😂😂,sumpah gua puas banget bang,0
ukakakakak,ukakakakak,0
gta bangg,gta bangg,0
Kalo maen kontra pascol seru karena berisik tiada henti,kalo maen kontra pascol seru karena berisik tiada henti,0
siuot biiu gaiuot  biuot ymiuo,siuot biiu gaiuot biuot ymiuo,0
Lock Pascol😂😂😂,lock pascol,0
seumur2 gue gak pernah ngakak liat youtube.. vangke.. well well well,seumur2 gue gak pernah ngakak liat youtube vangke well well well,0
Dapet stiker wa baru 😂😂🤣🤣👍,dapet stiker wa baru,0
wkwk pascol cosplay satria kumbara Rusia anjir wkwk😂,wkwk pascol cosplay satria kumbara rusia anjir wkwk,0
Ini pakai cheat iya kan masa Flansot cuma 15 detik Coldwon nya,ini pakai cheat iya kan masa flansot cuma 15 detik coldwon nya,0
Kapan upload GTA lagi ndra 😢,kapan upload gta lagi ndra,0
bg ajak lagi by one pascol tapi kali ini sama marcel,bg ajak lagi by one pascol tapi kali ini sama marcel,0
Eric Ten memberi arahan sakit perut ngeliat nya 😂😂,eric ten memberi arahan sakit perut ngeliat nya,0
Anjaiii editan nya makin kerenn banget mas gerrad,anjaiii editan nya makin kerenn banget mas gerrad,0
Dasar yapping palkon😂,dasar yapping palkon,0
"BG Gerrad coba bug bg ke bang pascol yang barath sama Marcel,Marcel nanti ulti abis tuh barath makan bang pascol abis tuh di bawah ke base bg itu nanti sistem jalannya Ama nyerangnya bang pascol g bisa kalo bisa gabungin Ama Johnson juga",bg gerrad coba bug bg ke bang pascol yang barath sama marcel marcel nanti ulti abis tuh barath makan bang pascol abis tuh di bawah ke base bg itu nanti sistem jalannya ama nyerangnya bang pascol g bisa kalo bisa gabungin ama johnson juga,0
Ngmg bhsa jpang 😢,ngmg bhsa jpang,0
Ketika pascol marah² di situlah kami bahagia🤣,ketika pascol marah2 di situlah kami bahagia,0
yang paling di tunggu bang gerard vs squad God axcyyl,yang paling di tunggu bang gerard vs squad god axcyyl,0
Akhirnya main Collab lagi 😊,akhirnya main collab lagi,0
Pascol belajar dari masalalu. Sekarang sewa bodyguard 😅🤣,pascol belajar dari masalalu sekarang sewa bodyguard,0
Itu pascol soft spoken bnr jirr,itu pascol soft spoken bnr jirr,0
Asli seru😂,asli seru,0
12:41 tololl 😂😂😂,12 41 tololl,0
Kalau konten sama pascol pasti ngakak😭😭😭😭,kalau konten sama pascol pasti ngakak,0
😅 8:56,8 56,0
Wkwkw bang pascol kena drone shaeed,wkwkw bang pascol kena drone shaeed,0
"4:02 Anj*Ng kaget gua 🤣🤬 pascol tiba-tiba BHS jepang 😭, ai makin menakutkan",4 o2 anj ng kaget gua pascol tiba tiba bhs jepang ai makin menakutkan,0
Bahasa lu gk enak,bahasa lu gk enak,0
kurang xapier tuh😹,kurang xapier tuh,0
Wkwkwkwk,wkwkwkwk,0
Bang sekali2 ajak main R7 main gni an ngelok pascol atau pro player lain,bang sekali2 ajak main r7 main gni an ngelok pascol atau pro player lain,0
Thr bg gerad,thr bg gerad,0
4:02 belajar bhs jepang dri mana si bujanginam ini😂 jago kali bah wkwkwk😂,4 o2 belajar bhs jepang dri mana si bujanginam ini jago kali bah wkwkwk,0
Membuka lebaran dg kembang api wkwk,membuka lebaran dg kembang api wkwk,0
Udah lama nggak main gta lagi,udah lama nggak main gta lagi,0
Gta lagi lah bg,gta lagi lah bg,0
Bang saranin pake marcel combo chang'e sama tigreal dijamin pascol ngamuk😂,bang saranin pake marcel combo chang e sama tigreal dijamin pascol ngamuk,0
Sangattt menghibur 🤣,sangattt menghibur,0
sampe nangis bg pascol wkwk,sampe nangis bg pascol wkwk,0
Perang dunia pascol 1886 14:28,perang dunia pascol 1886 14 28,0
Lah bahasa jepang 😅😅😅,lah bahasa jepang,0
Perang dunia pascol 1886,perang dunia pascol 1886,0
Perang Dunia pascol tahun 1789,perang dunia pascol tahun 1789,0
edit this video,edit this video,0
"don't make up a story   @MyAcc:hukum mengarang cerita (Anime, DLL)? don't listen or sing music that has something bad cover your private parts don't say bad words free Palestine 🇵🇸🇵🇸🇵🇸",don t make up a story amyacc hukum mengarang cerita anime dll don t listen or sing music that has something bad cover your private parts don t say bad words free palestine,0
Gue dari menit awal sampe akhir gk berhenti ngakak jiirr😂,gue dari menit awal sampe akhir gk berhenti ngakak jiirr,0
bg coba dikombo ama marcel bg makin kesiksa dh tuh,bg coba dikombo ama marcel bg makin kesiksa dh tuh,0
Tau hanya gimmic tapi gw tetap lucu liatnya,tau hanya gimmic tapi gw tetap lucu liatnya,0
Naga hitam sudah di taklukkan 😂😂😂😂😂,naga hitam sudah di taklukkan,0
Gw sengaja tungguin upload video ini versi bang Gerard Wijaya 😂,gw sengaja tungguin upload video ini versi bang gerard wijaya,0
Itu omped asli kah😂😂 pascol di Aya ayam min,itu omped asli kah pascol di aya ayam min,0
Pascol di ayam ayamin Ama tim mu  🤣,pascol di ayam ayamin ama tim mu,0
Openingnya aja udah ngakak brutal🤣,openingnya aja udah ngakak brutal,0
masih ada lanjutannya 😂😂😂,masih ada lanjutannya,0
Anjay d bully miyanya gak ada kode etik😂😂😂😂😂,anjay d bully miyanya gak ada kode etik,0
😂😂😂,,0
4:03 maga hitam cabang jepang😂,4 o3 maga hitam cabang jepang,0
😂ngakak 12:42 dibikin anime Awok,ngakak 12 42 dibikin anime awok,0
🤣,,0
oooomaga,oooomaga,0
"Next pake hero tabrak tabrak bg kek aldous, Johnson, grock, khufra, Tigreal",next pake hero tabrak tabrak bg kek aldous johnson grock khufra tigreal,0
"editannya geloo bgt jirr, nice bgt gerrad",editannya geloo bgt jirr nice bgt gerrad,0
7:32 gw uda top up di situ ko belum di kirim kirim dm nya lama,7 32 gw uda top up di situ ko belum di kirim kirim dm nya lama,0
up,up,0
sama bang gw juga gw udah lebih dari 2 hari,sama bang gw juga gw udah lebih dari 2 hari,0
Bang kombo marcel x cange x grengger x betrix x xavier,bang kombo marcel x cange x grengger x betrix x xavier,0
"bang izin clip video, boleh ngga?😭🙏🏼",bang izin clip video boleh ngga,0
Bang nanti bikin konten lock pascol pake marcel bang,bang nanti bikin konten lock pascol pake marcel bang,0
ini yang di tunggu-tunggu,ini yang di tunggu tunggu,0
Gelp iklan nya lama gabisa di skip,gelp iklan nya lama gabisa di skip,0
Harusnya combo Kimi no nawa 😔,harusnya combo kimi no nawa,0
"Selamat Hari Raya Idul Fitri 1447 H. Mohon maaf lahir dan batin atas segala salah dan khilaf. Semoga Allah selalu memberi kesehatan, kebahagiaan, dan keberkahan untuk keluarga kita, serta menjaga silaturahmi kita selalu.  bay: saya sekluarga",selamat hari raya idul fitri 1447 h mohon maaf lahir dan batin atas segala salah dan khilaf semoga allah selalu memberi kesehatan kebahagiaan dan keberkahan untuk keluarga kita serta menjaga silaturahmi kita selalu bay saya sekluarga,0
Bang izin saya download video Abang ini bang.,bang izin saya download video abang ini bang,0
4:09 tiba tiba jadi org jepang😂😂,4 o9 tiba tiba jadi org jepang,0
Salfok CD flameshotnya,salfok cd flameshotnya,0
Makin konslet ajah konten u bang😂😂,makin konslet ajah konten u bang,0
Keinget squad axccyl pascol 25,keinget squad axccyl pascol 25,0
dikasih arahan sama yang hilang arah 😂,dikasih arahan sama yang hilang arah,0
Akhirnya 🎉,akhirnya,0
14:53 ngakak gw bg 😂😂,14 53 ngakak gw bg,0
Musuh bebuyutan perang lgi😂,musuh bebuyutan perang lgi,0
Masa mati melulu,masa mati melulu,0
jgn kasih sound ah ah ah plis woi emak gw denger,jgn kasih sound ah ah ah plis woi emak gw denger,0
Minal aizin wafa' izin bang,minal aizin wafa izin bang,0
Ngakak,ngakak,0
Komodo😅,komodo,0
haha,haha,0
"Lama kali upload nya bg,?",lama kali upload nya bg,0
Bang next lock pascol atau gak Jonathan liandi combo hero Marcel bg gerrad seru x😂,bang next lock pascol atau gak jonathan liandi combo hero marcel bg gerrad seru x,0
Next pake marcel bang,next pake marcel bang,0
Tragedi 22😂,tragedi 22,0
"Angkat aku jadi muritmu ketua,, Pasti Akan ku jungkir balikkan land of down",angkat aku jadi muritmu ketua pasti akan ku jungkir balikkan land of down,0
Bg jangan pake sound ah ah dong😢😢😢,bg jangan pake sound ah ah dong,0
Rudal amerika😂😂 kamnei,rudal amerika kamnei,0
Ketika ketua naga hitam di lock rudal shaheed iran😂,ketika ketua naga hitam di lock rudal shaheed iran,0
Wkwkwkwkwk,wkwkwkwkwk,0
mantap👍,mantap,0
Kafer kafer,kafer kafer,0
Bang lawan aloy bang,bang lawan aloy bang,0
bg janan ngomong kasar dong,bg janan ngomong kasar dong,0
Akhirnya ketua ku kena hack😂😂😂😂,akhirnya ketua ku kena hack,0
Akhirnya up jugaaa😂,akhirnya up jugaaa,0
bujang inam gerad editannya bikin ngakak pas lebaran😂,bujang inam gerad editannya bikin ngakak pas lebaran,0
Melihat pascol tersiksa adalah impian para penonton... 😂😂😂,melihat pascol tersiksa adalah impian para penonton,0
Botak ngorenn kok di ronak. Apapapa.....malu dingg..,botak ngorenn kok di ronak apapapa malu dingg,0
Pascol kayak om indro muda 😂,pascol kayak om indro muda,0
pascol nya di hitam kan wok😹😹  maaf bang telat,pascol nya di hitam kan wok maaf bang telat,0
Wkwkwk  MATI 22😂😂😂,wkwkwk mati 22,0
Fiks editor naik gahih😂,fiks editor naik gahih,0
Kok anjing terus ya apa salah anjing mesti ada personal ama anjing,kok anjing terus ya apa salah anjing mesti ada personal ama anjing,0
Pascol:WOI SATU2 WOI SATU2 AHHHHH,pascol woi satu2 woi satu2 ahhhhh,0
Request matiin pascol lebih dari 25 biar pecah rekor🤣🤣,request matiin pascol lebih dari 25 biar pecah rekor,0
wobbbb mereka datang radar dibuka ! ngakak ampe ngaceng 🤣🤣🤣🤣🤣🤣🤣,wobbbb mereka datang radar dibuka i ngakak ampe ngaceng,0
Server ff apa aku gatau baru pertama kali,server ff apa aku gatau baru pertama kali,0
14:20 Erick coli Ten hag 🗿🗿🗿,14 2o erick coli ten hag,0
hahaha,hahaha,0
Gw paling demen kalo liat ini konten,gw paling demen kalo liat ini konten,0
Bg gerad coba lock orang pake Hero baru maecel,bg gerad coba lock orang pake hero baru maecel,0
Lesley lancar banget,lesley lancar banget,0
next troll pake marcel bg,next troll pake marcel bg,0
4:02 ajg nippon wkwkwk,4 o2 ajg nippon wkwkwk,0
Congor nya anjing bgt,congor nya anjing bgt,0
Ngeri bahasa jepang pascol..🤣🤣,ngeri bahasa jepang pascol,0
akhirnya setelah sekian lama,akhirnya setelah sekian lama,0
12:25 😂😂😂,12 25,0
"Bener2 rudal Israel & U.S sangat presisi, alhasil tewas semua wkwwkwkw. Rudal iran miss terus dark system dunia😂😂😂",bener2 rudal israel us sangat presisi alhasil tewas semua wkwwkwkw rudal iran miss terus dark system dunia,0
itu skill nova 3 detik doang emang costum berat sebelah gt? kwkwkw,itu skill nova 3 detik doang emang costum berat sebelah gt kwkwkw,0
05:23 pascol bilek 😅,o5 23 pascol bilek,0
1:49 jumpscare 😭✌,1 49 jumpscare,0
Waah buset dah.. Pasukan Isriwil😂,waah buset dah pasukan isriwil,0
Mantap ini klo sama pascol,mantap ini klo sama pascol,0
😂😂😂😂,,0
ayolah plis bg kapan lagi gta udh hampir gapernah upload GTA kalo upload pun durasinya ga sepadan 😢,ayolah plis bg kapan lagi gta udh hampir gapernah upload gta kalo upload pun durasinya ga sepadan,0
Ini nama akun aku bang BEN MIN HO,ini nama akun aku bang ben min ho,0
Nostalgia,nostalgia,0
bagi diamon bang. Mau beli sekin miya,bagi diamon bang mau beli sekin miya,0
14:06,14 o6,0
Bangke gw ngakak pas ini 4:09,bangke gw ngakak pas ini 4 o9,0
Wkwkw lucu sekali air mataku sampai keluar🤣🤣,wkwkw lucu sekali air mataku sampai keluar,0
selalu lucu klo nonton vidio bg gerrard,selalu lucu klo nonton vidio bg gerrard,0
14:25 mimpi basah fans ipul😂,14 25 mimpi basah fans ipul,0
serem bang rudal sijil nya 😂 bener2 operasi true promise,serem bang rudal sijil nya bener2 operasi true promise,0
"sumpah lagi maka, liat pidio ini sakiperut jiirr",sumpah lagi maka liat pidio ini sakiperut jiirr,0
Lanjut video selanjutnya penghancuran mental janginam 1 ini 😅,lanjut video selanjutnya penghancuran mental janginam 1 ini,0
gerrad wijawa sama pascol collab bikin ngakak😂,gerrad wijawa sama pascol collab bikin ngakak,0
gabosen main custom mulu,gabosen main custom mulu,0
ini custom kah?,ini custom kah,0
Tiba2 bhs china,tiba2 bhs china,0
Gas bang lanjut lock r7 pake meta rudal,gas bang lanjut lock r7 pake meta rudal,0
team editing @Gerradwijaya keren keren,team editing agerradwijaya keren keren,0
Mantap bang yang tak tunggu2 hiburan pascol🤣🤣,mantap bang yang tak tunggu2 hiburan pascol,0
cobain ke koh jo bg kayanya seru,cobain ke koh jo bg kayanya seru,0
flame shoot emg cdnya 20 detik?,flame shoot emg cdnya 2o detik,0
"beli sepatu banyak banyak, hahahahhahaa",beli sepatu banyak banyak hahahahhahaa,0
Meriah bgt ied mubarak tahun ini 😂😂,meriah bgt ied mubarak tahun ini,0
6:09 ada omped lagi gift,6 o9 ada omped lagi gift,0
Andai tank dia Lolita lain cerita tu,andai tank dia lolita lain cerita tu,0
"Selain Pascol mainnya kadang ga jelas ya sampai kapanpun ga bakal menang dia dr Gerrad, secara Gerrad mainnya mabar jadi bisa kompak fokus lock langsung rame2. Wkwkwk",selain pascol mainnya kadang ga jelas ya sampai kapanpun ga bakal menang dia dr gerrad secara gerrad mainnya mabar jadi bisa kompak fokus lock langsung rame2 wkwkwk,0
editannya gg,editannya gg,0
🤣😂🤣😂🤣😂,,0
"Konten ngerjain pascol emang kaga pernah gagal,.selalu kocak😂😂😂😂😂",konten ngerjain pascol emang kaga pernah gagal selalu kocak,0
0:23 belom apa apa udh ngakak,o 23 belom apa apa udh ngakak,0
Yg di tungu2 akhirnya,yg di tungu2 akhirnya,0
"Minal aidzin wal Faizin in, maaf nd jalan kerumah mu",minal aidzin wal faizin in maaf nd jalan kerumah mu,0
0:32 mata pascol 😂,o 32 mata pascol,0
14:16 pascol mode coach,14 16 pascol mode coach,0
"Memang lebih lucu nonton disini karena editannya, dibanding nonton aslinya disana 😂",memang lebih lucu nonton disini karena editannya dibanding nonton aslinya disana,0
Anj 😂🤣🤣,anj,0
Bisa bahasa Jepun ternyata😂😂😂,bisa bahasa jepun ternyata,0
Pake hero marcel seru tuh buat siksa pascol😂,pake hero marcel seru tuh buat siksa pascol,0
Pascol multiverse 😂,pascol multiverse,0
padahal make marcel bang combo gini nya,padahal make marcel bang combo gini nya,0
Lagi bang sama pascol tapi yang pake BUG terbaru,lagi bang sama pascol tapi yang pake bug terbaru,0
main gta lagi bang kngen niii,main gta lagi bang kngen niii,0
Harusnya tambah marcel,harusnya tambah marcel,0
akhirnya upload,akhirnya upload,0
BEBAN😂,beban,0
12:42 🙈,12 42,0
lesley lancar bgt pake cheat ya?,lesley lancar bgt pake cheat ya,0
Lagi bang,lagi bang,0
Ada top up blue archive ga bg,ada top up blue archive ga bg,0
2 tahun sudah kucari ini film baru ketemu,2 tahun sudah kucari ini film baru ketemu,0
dosa pertama gerrad 😂,dosa pertama gerrad,0
pascol sekarang garing bgt semenjak mke lc lc an,pascol sekarang garing bgt semenjak mke lc lc an,0
udh g selucu part 1,udh g selucu part 1,0
Saya suka,saya suka,0
