Comment,comment_cleaned,label
SOLUSI NYA SATU BRO.. SURUH MEREKA MIKIR.. KALAU SEMUA PEMAIN MAU MENANG.. MW NGALAHIN BANDAR. NAH YG GAJI KARYAWAN2 DI TMPT JUDI ITU SIAPA NANTI? YG GAJINYA PERORANG BISA 30JT/ BULAN . DARI SINI KITA UDAH AMBIL KESIMPULAN KALAU UANG2 PEMAIN ITU DIPAKAI BUAT GAJI KRYAWAN DAN JUGA MEMPERKAYA BANDAR2NYA..  INI SOLUSI BUAT YG MSH BISA MIKIR AJA. KALAU GK BISA YA SOLUSINYA CUMA BUNUH DIRI AJA WKKWKWWKW,solusi nya satu bro suruh mereka mikir kalau semua pemain mau menang mw ngalahin bandar nah yg gaji karyawan2 di tmpt judi itu siapa nanti yg gajinya perorang bisa 3ojt bulan dari sini kita udah ambil kesimpulan kalau uang2 pemain itu dipakai buat gaji kryawan dan juga memperkaya bandar2nya ini solusi buat yg msh bisa mikir aja kalau gk bisa ya solusinya cuma bunuh diri aja wkkwkwwkw,0
SOLUSI NYA SATU BRO.. SURUH MEREKA MIKIR.. KALAU SEMUA PEMAIN MAU MENANG.. MW NGALAHIN BANDAR. NAH YG GAJI KARYAWAN2 DI TMPT JUDI ITU SIAPA NANTI? YG GAJINYA PERORANG BISA 30JT/ BULAN . DARI SINI KITA UDAH AMBIL KESIMPULAN KALAU UANG2 PEMAIN ITU DIPAKAI BUAT GAJI KRYAWAN DAN JUGA MEMPERKAYA BANDAR2NYA..  INI SOLUSI BUAT YG MSH BISA MIKIR AJA. KALAU GK BISA YA SOLUSINYA CUMA BUNUH DIRI AJA WKKWKWWKW,solusi nya satu bro suruh mereka mikir kalau semua pemain mau menang mw ngalahin bandar nah yg gaji karyawan2 di tmpt judi itu siapa nanti yg gajinya perorang bisa 3ojt bulan dari sini kita udah ambil kesimpulan kalau uang2 pemain itu dipakai buat gaji kryawan dan juga memperkaya bandar2nya ini solusi buat yg msh bisa mikir aja kalau gk bisa ya solusinya cuma bunuh diri aja wkkwkwwkw,0
Kakek Zeus bertingkah😂,kakek zeus bertingkah,0
Bang ini mau tak sawer gak buat depo 1 jt,bang ini mau tak sawer gak buat depo 1 jt,0
2 kata buat judi online tolol dan penipu,2 kata buat judi online tolol dan penipu,0
NGAKAK😆🤣,ngakak,0
"@prumdammetal3361 Dongo, dikasih tau Main Judi Slot itu Main sama bandar bego. Rate lu kalah itu 80%,. Lu untung banyak tapi modal lu lebih banyak. Mending stop. Ambil lah sisi baik video ini. Ambil lah sisi baik orang yang ngasih tau Judi itu gak baik",aprumdammetal3361 dongo dikasih tau main judi slot itu main sama bandar bego rate lu kalah itu 8o lu untung banyak tapi modal lu lebih banyak mending stop ambil lah sisi baik video ini ambil lah sisi baik orang yang ngasih tau judi itu gak baik,0
"SATU LAGI ""MISKIN""",satu lagi miskin,0
Itu betul sekali,itu betul sekali,0
Bang faiz islam ya soalnya gak suka judi,bang faiz islam ya soalnya gak suka judi,0
12 Desember?,12 desember,0
"​pakdhesaitulzz109cil ngomong mulu luh, beliin gw dulu dah amer putih kan lu jp ok 😅",pakdhesaitulzz1o9cil ngomong mulu luh beliin gw dulu dah amer putih kan lu jp ok,0
Betul bos. Tlg aku pencandu. Tlg jangan kasi bandar uang. Binatang haram itu. Perampokan namany,betul bos tlg aku pencandu tlg jangan kasi bandar uang binatang haram itu perampokan namany,0
Total uang 100 jt . Gacor 2jt  buat beli hp. Tholol,total uang 1oo jt gacor 2jt buat beli hp tholol,1
"@CueCase susah bang untuk orang yg kecanduan ,otaknya gak berfungsi lagi",acuecase susah bang untuk orang yg kecanduan otaknya gak berfungsi lagi,0
Wkwkwkwkw😂😂😅😅,wkwkwkwkw,0
@zainudincakra6971nggk lucu ya.. Mikir kalau ngmng,azainudincakra6971nggk lucu ya mikir kalau ngmng,0
@AminNur-i7k lahh ... ???,aaminnur i7k lahh,0
​@gilang7930kan main candy crush .lu yang gak punya dengkul kali !priksa mata,agilang793okan main candy crush lu yang gak punya dengkul kali ipriksa mata,0
tulul,tulul,0
Lolot 😂😂😂,lolot,0
"Iz, gua lagi main Facebook terus muncul ads Judi slot video ketemu zeus ini. Kayanya ada yang potong video lu terus dijadiin konten ads mereka deh. Gawat luh, ntar lu kena",iz gua lagi main facebook terus muncul ads judi slot video ketemu zeus ini kayanya ada yang potong video lu terus dijadiin konten ads mereka deh gawat luh ntar lu kena,0
Parah emg judol,parah emg judol,0
"Knapa jarang upload skrg bg, klo lg mentok ide, minta aja sama penontonnya bg skalian berinteraksi dgn subscriber😊",knapa jarang upload skrg bg klo lg mentok ide minta aja sama penontonnya bg skalian berinteraksi dgn subscriber,0
1:39,1 39,0
Gr,gr,0
Ahhh tergantung yg maen blok,ahhh tergantung yg maen blok,0
"​pakdhesaitulzz109otak dipake pak. Banyak kasus sampe jual harta benda karena judi. Plis lah, otak dipake",pakdhesaitulzz1o9otak dipake pak banyak kasus sampe jual harta benda karena judi plis lah otak dipake,0
bangsaatttttt,bangsaatttttt,0
Pinjam dulu 100 bang🤧,pinjam dulu 1oo bang,0
Awokawokawok,awokawokawok,0
​pakdhesaitulzz109gak merugikan orang lain katamu  Elu yang di rugiin tolol yang cari duit itu bandar bukan elu,pakdhesaitulzz1o9gak merugikan orang lain katamu elu yang di rugiin tolol yang cari duit itu bandar bukan elu,0
​pakdhesaitulzz109la kok Main judi su slot terus apa serunya main slot nambah. Duit doang pahala kagak sia sia mending kerja sebulan sejuta lah ngejudi sebulan 10 juta ilang 🗿,pakdhesaitulzz1o9la kok main judi su slot terus apa serunya main slot nambah duit doang pahala kagak sia sia mending kerja sebulan sejuta lah ngejudi sebulan 1o juta ilang,0
​pakdhesaitulzz109ya nanti di akhirat duit nya kagak bisa di apa apain cuma dosa doang,pakdhesaitulzz1o9ya nanti di akhirat duit nya kagak bisa di apa apain cuma dosa doang,0
​pakdhesaitulzz109pemikiran nya udah rusak ni orang,pakdhesaitulzz1o9pemikiran nya udah rusak ni orang,0
​pakdhesaitulzz109mungkin kamu menjilat luda sendiri tapi kan ada situasi dimana melakukan kebaikan dengan berbohong contoh ada preman mau bacokin orang orang nya kabur terus preman Dateng bilang dimana orang nya ya bohong    Anda ini gimana sih kok raiso mikir lu dikasih otak kan lu itu dibodohin bandar tolol,pakdhesaitulzz1o9mungkin kamu menjilat luda sendiri tapi kan ada situasi dimana melakukan kebaikan dengan berbohong contoh ada preman mau bacokin orang orang nya kabur terus preman dateng bilang dimana orang nya ya bohong anda ini gimana sih kok raiso mikir lu dikasih otak kan lu itu dibodohin bandar tolol,0
​pakdhesaitulzz109baca itu komen gw pikir pikir situ suruh mikir lah situ disuruh mikir jernih aja gak bisa 😂😂😂😂,pakdhesaitulzz1o9baca itu komen gw pikir pikir situ suruh mikir lah situ disuruh mikir jernih aja gak bisa,0
"​pakdhesaitulzz109judi itu haram  kocak, ga dosa pala bapaklu",pakdhesaitulzz1o9judi itu haram kocak ga dosa pala bapaklu,0
8:13,8 13,0
8:13,8 13,0
​@zainudincakra6971 nuduh dek,azainudincakra6971 nuduh dek,0
GHOBLOX,ghoblox,0
Org miskin berharap kaya dr judol..alhasil makin miskin.. udh miskin otak GK dipake..ya rungkatlah,org miskin berharap kaya dr judol alhasil makin miskin udh miskin otak gk dipake ya rungkatlah,0
Mantap..ta Substitute eh Subscribe,mantap ta substitute eh subscribe,0
​@prumdammetal3361nnti d perlihatkan Klo anda sdh meningala d amal perhitungan d Akhirat,aprumdammetal3361nnti d perlihatkan klo anda sdh meningala d amal perhitungan d akhirat,0
Aku 2 tahun kecanduan😭😭😭😭 sekarang stop tinggal mikirin utang😇,aku 2 tahun kecanduan sekarang stop tinggal mikirin utang,0
Kakak gua bg tolol banget duit bpp gua dipakai buat main slot anying,kakak gua bg tolol banget duit bpp gua dipakai buat main slot anying,0
"Yap, that's right",yap that s right,0
Goblo*,goblo,0
"Bener, mereka too lol 😆",bener mereka too lol,0
​@asepygselaluditindas ya maka nya jangan  nge slot,aasepygselaluditindas ya maka nya jangan nge slot,0
Jaco**,jaco,0
"Setuju banget bang sama kamu, Semangat ngontetnya bang",setuju banget bang sama kamu semangat ngontetnya bang,0
Zeus nya ketek nya keliatan,zeus nya ketek nya keliatan,0
​@Izudimamzthe2nd😂,aizudimamzthe2nd,0
BHEGO,bhego,0
Quotes hari ini kalah jika berjudi tidak berjudi berarti menang,quotes hari ini kalah jika berjudi tidak berjudi berarti menang,0
"Eu recebo pagamento por trabalhar e jogar durante 2 horas, e às vezes, se houver empate, recebo mais 1 hora e 1 minuto.😅",eu recebo pagamento por trabalhar e jogar durante 2 horas e as vezes se houver empate recebo mais 1 hora e 1 minuto,0
"Gabung 𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 hari ini, rasakan main lebih nyaman, sistemnya rapi, pembayaran lancar, dan permainan tetap seru setiap harinya.",gabung mantulh0k1 hari ini rasakan main lebih nyaman sistemnya rapi pembayaran lancar dan permainan tetap seru setiap harinya,1
𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 tidak neko-neko soal pembayaran.,mantulh0k1 tidak neko neko soal pembayaran,1
"Ehey,",ehey,0
"𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 dikenal sebagai situs yang terpercaya untuk pemula, dengan sistem aman, permainan lancar, dan pembayaran yang jelas, membuat kamu bisa fokus main tanpa takut masalah.",mantulh0k1 dikenal sebagai situs yang terpercaya untuk pemula dengan sistem aman permainan lancar dan pembayaran yang jelas membuat kamu bisa fokus main tanpa takut masalah,1
𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 jadi rekomendasi karena terbukti bayar.,mantulh0k1 jadi rekomendasi karena terbukti bayar,1
"𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 main lebih tenang, pembayaran aman.",mantulh0k1 main lebih tenang pembayaran aman,1
𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 konsisten dan terpercaya.,mantulh0k1 konsisten dan terpercaya,1
"𝐌𝐚𝐧𝐭𝐮𝐥𝐡𝟎𝐤𝟏 cocok untuk member baru yang ingin belajar main dengan tenang, karena alur permainan jelas, sistemnya rapi, dan pembayaran dilakukan dengan cepat tanpa ribet.",mantulh0k1 cocok untuk member baru yang ingin belajar main dengan tenang karena alur permainan jelas sistemnya rapi dan pembayaran dilakukan dengan cepat tanpa ribet,1
"gw mau nanya,emang jokes ""mikir kids"" dri tahun 2023?sorry gw gatau",gw mau nanya emang jokes mikir kids dri tahun 2o23 sorry gw gatau,0
Intro nya kok mirip lagu itu ya,intro nya kok mirip lagu itu ya,0
"Main bentar di ℝ𝕆𝕄𝔸𝟜𝔻, saldo langsung nambah! 🔥🔥🔥🔥",main bentar di roma4d saldo langsung nambahi,0
Baik baik juga anak panjang,baik baik juga anak panjang,0
Bang videonya gua comot ya... Buat kasih tahu temen temen tolol ekstra ordinary gua...,bang videonya gua comot ya buat kasih tahu temen temen tolol ekstra ordinary gua,0
a,a,0
Itu duit haram,itu duit haram,0
Kecanduan smua ajg😂❤,kecanduan smua ajg,0
Lah kocak 😂😂😂,lah kocak,0
7:30,7 3o,0
6:30,6 3o,0
5:30,5 3o,0
4:30,4 3o,0
3:30,3 3o,0
2:30,2 3o,0
1:30,1 3o,0
0:30,o 3o,0
"Om gw sudah kecanduan, gimana solusinya?",om gw sudah kecanduan gimana solusinya,0
jual rumah lu..,jual rumah lu,0
❤❤❤,,0
😮😮😮,,0
🎉🎉🎉,,0
p,p,0
p,p,0
p,p,0
p,p,0
Apalah spam²,apalah spam2,0
p,p,0
p,p,0
99% of gambler quit before they DIE,99 of gambler quit before they die,0
Biar di kata uang saham tapi masih jadi bar bar kawan wkwkwk😅,biar di kata uang saham tapi masih jadi bar bar kawan wkwkwk,0
Biar jadi dua jangan di asa kalah nya enyes ahahaha gua sih sabar😢,biar jadi dua jangan di asa kalah nya enyes ahahaha gua sih sabar,0
56:43🎉,56 43,0
AQAi,aqai,0
Zeus gak punya biji 🤭,zeus gak punya biji,0
Pikabuu Stop,pikabuu stop,0
Bro mengingat kan,bro mengingat kan,0
8:34 pencandu bareng sama  🆂🅰🆂🆃🆁🅰4🅳,8 34 pencandu bareng sama sastra 4 d,1
Video edukasi untuk jadi pelajaran jangan coba2,video edukasi untuk jadi pelajaran jangan coba2,0
"Semuanya Dimulai dari ""coba coba""",semuanya dimulai dari coba coba,0
Syndrom petir,syndrom petir,0
bandarnya raha 😂😂,bandarnya raha,0
Senin 7 juli 2025 Nonton lagi  Masih aje anjing ngakak liat parody ini lu pada breeee Kwkwkwkwk  Ga kebayang bisa tobat 2024 kemarin wkwkwk   Semangat ngontennya naks naks depok,senin 7 juli 2o25 nonton lagi masih aje anjing ngakak liat parody ini lu pada breeee kwkwkwkwk ga kebayang bisa tobat 2o24 kemarin wkwkwk semangat ngontennya naks naks depok,0
0:12,o 12,0
9:20,9 2o,0
Gak nyadar padahal ma 30 september,gak nyadar padahal ma 3o september,0
Collab ama twoomann seru keknya,collab ama twoomann seru keknya,0
0:00 ky punya gw,o oo ky punya gw,0
Bang gmn kAbarnya gimana tu oranv nya,bang gmn kabarnya gimana tu oranv nya,0
selengkapnya,selengkapnya,0
Bandar nggak guna,bandar nggak guna,0
"CUMAN MAU NGASIH TAU AJA,𝐒𝐀𝐖𝐄𝐑𝟒𝐃 LAGI BAGI BAGI BONUS MANIAK NIHH 🥳🥳",cuman mau ngasih tau aja sawer4d lagi bagi bagi bonus maniak nihh,0
Nah ini orang tololnya dateng,nah ini orang tololnya dateng,0
❤🎉😮😊😂😢😅😅,,0
"GA RU DA SATU ENAM SEMBILAN , BARU COBA AJA SUDAH DI KASIH JEPEE BRO ! Happy selalu bro",ga ru da satu enam sembilan baru coba aja sudah di kasih jepee bro i happy selalu bro,1
Malah diserang judol,malah diserang judol,0
Bang lu gak takut nanti akun YouTube lu hilang kaya zakyprt,bang lu gak takut nanti akun youtube lu hilang kaya zakyprt,0
iya we 😢,iya we,0
"Kalau Zakyprt itu nampilin screen judinya, sedangkan may i see enggak",kalau zakyprt itu nampilin screen judinya sedangkan may i see enggak,0
Meme  tolak  penyakit judi slot @caveine @gudang waifu,meme tolak penyakit judi slot acaveine agudang waifu,0
Aowkwk,aowkwk,0
Alhamdulillah aku bisa berhenti,alhamdulillah aku bisa berhenti,0
"GW pecandu berat bg banyak kalah tapi baru 2 hari yang lalu ngerasain Jackpot Di PONSEL69, dari situ gw udah mulai ilang penasaran main sekali sekali tapi tetap Di PONSEL69 aja bang",gw pecandu berat bg banyak kalah tapi baru 2 hari yang lalu ngerasain jackpot di ponsel69 dari situ gw udah mulai ilang penasaran main sekali sekali tapi tetap di ponsel69 aja bang,0
Ayah gua pecandu judi online gua cokk  Gk ketolong!,ayah gua pecandu judi online gua cokk gk ketolongi,0
bikin video Kisah pencadu coli,bikin video kisah pencadu coli,0
Gue masih pencandu slot,gue masih pencandu slot,0
"JUDOL hiburan Rakyat,TDK ada judol dunia sepi",judol hiburan rakyat tdk ada judol dunia sepi,0
0:29 bisa ngomong Lewat pikiran bjir😂,o 29 bisa ngomong lewat pikiran bjir,0
Keren....❤ gk banyak drama.,keren gk banyak drama,0
7:53 😂😂😂,7 53,0
Main judol pke cheat 😋,main judol pke cheat,0
"""artis"" pada main""  apa salah nya,kan slot aslinya emang permainan orang kaya",artis pada main apa salah nya kan slot aslinya emang permainan orang kaya,0
Salam tolenrasi bang😅,salam tolenrasi bang,0
02:10 astagfirullah kalimatnya mengandung lawak 😂  semoga kita semua terhindar dari tipu daya seperti itu.,o2 1o astagfirullah kalimatnya mengandung lawak semoga kita semua terhindar dari tipu daya seperti itu,0
Gacor di awal rungkat di akhir,gacor di awal rungkat di akhir,1
bang awas bang zaky prt akun nya di hapus gara gara konten kaya gini,bang awas bang zaky prt akun nya di hapus gara gara konten kaya gini,0
Gw kira keduanya bandar,gw kira keduanya bandar,0
meledak,meledak,0
"Chanel gokillll,keren keren,trus kasih edukasi bro🔥",chanel gokillll keren keren trus kasih edukasi bro,0
🔥,,0
Plot twist nya ternyata Raha yang nyamar jadi Zeus dan buat Iyo sama Ponco kecanduan 😂,plot twist nya ternyata raha yang nyamar jadi zeus dan buat iyo sama ponco kecanduan,0
"Gw suka kemedi begini, kaya malam Minggu Miko",gw suka kemedi begini kaya malam minggu miko,0
Ingat menang adalah awal dari kekalahan,ingat menang adalah awal dari kekalahan,0
Bang bkin parodi bocah kebelet kripto,bang bkin parodi bocah kebelet kripto,0
8:35,8 35,0
hidup dijaman skrng tidak kecanduan judi adalah sebuah kemenangan,hidup dijaman skrng tidak kecanduan judi adalah sebuah kemenangan,0
Dri 100 org yg main 100 kalah telak mn ad yg menang apa lagi smpi kaya raya smpi milyaran,dri 1oo org yg main 1oo kalah telak mn ad yg menang apa lagi smpi kaya raya smpi milyaran,0
Zeus dewa dark system,zeus dewa dark system,0
Bang perangin judi online.. banyak korbanya..,bang perangin judi online banyak korbanya,0
"""Kemenangan terbesar penjudi adalah berhenti judi""",kemenangan terbesar penjudi adalah berhenti judi,0
Kata kata nya dipo dari santoon tv,kata kata nya dipo dari santoon tv,0
​@DiabloGaming212perasaan itu kata kata emang pasaran dah,adiablogaming212perasaan itu kata kata emang pasaran dah,0
"tapi tunggu motormu, mobilmu, rumahmu disita dulu. Tapi tunggu rumah tanggamu hancur dulu baru berhenti judi. Menasehati penjudi itu susah",tapi tunggu motormu mobilmu rumahmu disita dulu tapi tunggu rumah tanggamu hancur dulu baru berhenti judi menasehati penjudi itu susah,0
Absolute cinema,absolute cinema,0
Brenti sebentar doang,brenti sebentar doang,0
ENGKAU BENAR KAWAN ENGKAU BENAR,engkau benar kawan engkau benar,0
ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg,ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg,0
Bang gue pusing bang gue pengen berhenti utang udah banyak crita juga salah gue cumn bisa crita di sosmed bang,bang gue pusing bang gue pengen berhenti utang udah banyak crita juga salah gue cumn bisa crita di sosmed bang,0
ikut koment semngat bikin kontenya ..mantap tabungan anak gue ludes juga karana sloth jahanam beli spin 200rb hasilnya 10rb..itu gak cuma sekali berulang 2 begitu bikin game yg sloth nya maruk amat haram jadah sloth bagi admind sloth yg dsni semoga baca loe bikin algoritma sloth kurang menarik bego amat yg bikin algoritma sloth,ikut koment semngat bikin kontenya mantap tabungan anak gue ludes juga karana sloth jahanam beli spin 2oorb hasilnya 1orb itu gak cuma sekali berulang 2 begitu bikin game yg sloth nya maruk amat haram jadah sloth bagi admind sloth yg dsni semoga baca loe bikin algoritma sloth kurang menarik bego amat yg bikin algoritma sloth,0
Malah ikut2an dan penasaran sendiri 🤣,malah ikut2an dan penasaran sendiri,0
"Tegurann keras ,buat para Dpr yg suka Main slot saat rapat 😂😅",tegurann keras buat para dpr yg suka main slot saat rapat,0
7:42 ngakak liat iyo gondron + jaket oren. soalnya yg gituan biasa ponco,7 42 ngakak liat iyo gondron jaket oren soalnya yg gituan biasa ponco,0
Ni video dijadiin iklan judol bjiir,ni video dijadiin iklan judol bjiir,0
buat edukasi buat kita lh bukan promosi😂,buat edukasi buat kita lh bukan promosi,0
Ancur kalo ikut judi  Gua korban nya,ancur kalo ikut judi gua korban nya,0
4:53 kemunculan Kakek Zeus untuk menyesatkan pemuda akhir zaman,4 53 kemunculan kakek zeus untuk menyesatkan pemuda akhir zaman,0
Sering² upload bang minimal seminggu sekali,sering2 upload bang minimal seminggu sekali,0
