Comment,comment_cleaned,label
Tni akan lihatkan tersangka penyiraman setelah hilang luka kena cipratan air keras dn bilang polisi salah tuduh😂😂,tni akan lihatkan tersangka penyiraman setelah hilang luka kena cipratan air keras dn bilang polisi salah tuduh,0
Penonton siap2 saja kecewa. penanganan kasus ini mulai muter2 gak jelas.,penonton siap2 saja kecewa penanganan kasus ini mulai muter2 gak jelas,0
Dengan sipil paling depan dengan asing tunduk wkwkwkkw goblok,dengan sipil paling depan dengan asing tunduk wkwkwkkw goblok,0
itulah salah satu alasan kenapa banyak rakyat yang mulai tidak percaya pemerintah. terlalu banyak sandiwara,itulah salah satu alasan kenapa banyak rakyat yang mulai tidak percaya pemerintah terlalu banyak sandiwara,0
"Tni di daerah saya di sebu kota tiap malam selalu minta uang keamanan di tempat tempat hiburan malam, seperti karoke dan tempat prostitusi, dia suka naik motor Vixion warna Hijau motor dinas dan pakai seragam 😂😂,",tni di daerah saya di sebu kota tiap malam selalu minta uang keamanan di tempat tempat hiburan malam seperti karoke dan tempat prostitusi dia suka naik motor vixion warna hijau motor dinas dan pakai seragam,0
"Bang bahas ekonomi utang luar negeri yang bagian swasta Ada klausul Ketia ada klusul begini Tetapi tidak menutup kemungkinan, bahwa negara akan menutup hutang yang tercantum disini. Misalnya, apabila perusahaan tersebut pailit, atau bangkrut, dan tidak bisa melunasi hutang luar negerinya. Maka perusahaan tersebut akan diambil alih oleh negara, dan hutangnya akan dibayarkan oleh negara. Lah APBN dibuat bayarin utang swasta ?",bang bahas ekonomi utang luar negeri yang bagian swasta ada klausul ketia ada klusul begini tetapi tidak menutup kemungkinan bahwa negara akan menutup hutang yang tercantum disini misalnya apabila perusahaan tersebut pailit atau bangkrut dan tidak bisa melunasi hutang luar negerinya maka perusahaan tersebut akan diambil alih oleh negara dan hutangnya akan dibayarkan oleh negara lah apbn dibuat bayarin utang swasta,0
Call back pak ponto bang,call back pak ponto bang,0
"Bersyukur saya gagal di pantukhir😂, sampe dikatain utusan jendral pas karantina karena bisa tembus, padahal ortu bukan siapa-siapa. Murni hasil latihan dari SMP. Sekarang kecurigaan saya sedikit demi sedikit terbukti.",bersyukur saya gagal di pantukhir sampe dikatain utusan jendral pas karantina karena bisa tembus padahal ortu bukan siapa siapa murni hasil latihan dari smp sekarang kecurigaan saya sedikit demi sedikit terbukti,0
Sebuah pertaruhan besar untuk integritas pemerintah…,sebuah pertaruhan besar untuk integritas pemerintah,0
"Bg, plis bahas yaqut masa iya dana sebesar itu jadi tahanan rumah, udah penyelidikannya lama, kuota haji pula yg di korupsi",bg plis bahas yaqut masa iya dana sebesar itu jadi tahanan rumah udah penyelidikannya lama kuota haji pula yg di korupsi,0
Intel kalau melakukan tugas kayak gak intel ya 😂 kata dosenku “tidak ada kejahatan yang tidak meninggalkan jejak” tapi itu jejaknya kelihatan bgt 😅,intel kalau melakukan tugas kayak gak intel ya kata dosenku tidak ada kejahatan yang tidak meninggalkan jejak tapi itu jejaknya kelihatan bgt,0
TnI parah sih skrng,tni parah sih skrng,0
apa ada kemungkinan meskipun sudah pensiun tetapi masih berkolaborasi dengan yg masih aktif? 🫣,apa ada kemungkinan meskipun sudah pensiun tetapi masih berkolaborasi dengan yg masih aktif,0
*13:27** Sebut aja B*NNIX*,13 27 sebut aja b nnix,0
Jadi makin yakin sama analisa Bang Ferry pas demo rusuh Agustus kemarin   kalau ada keterlibatan mereka. Kemudian jika ada kebobrokan mereka yg viral gak lama kemudian akan ada kejadian besar sebagai pengalihan isu.  Bukannya sibuk mempertahankan negara dari ancaman luar malah sibuk buat operasi yg nyakitin masyarakat sendiri.  Masih percaya sama mereka???,jadi makin yakin sama analisa bang ferry pas demo rusuh agustus kemarin kalau ada keterlibatan mereka kemudian jika ada kebobrokan mereka yg viral gak lama kemudian akan ada kejadian besar sebagai pengalihan isu bukannya sibuk mempertahankan negara dari ancaman luar malah sibuk buat operasi yg nyakitin masyarakat sendiri masih percaya sama mereka,0
"Itu yang bikin oknum2 tentara kita  busung dada dan besar kepala, ya karna hukumnya hukum keluarga jadi semena2 sama masyarakat sipil.... inget ya bos ya,,gaji elu 90 % dari warga sipil bos,,masa  korban sipil yang ngehukum peradilan militer bukan peradilan sipil,,,ayo pemerintah buka mataaaa...😢",itu yang bikin oknum2 tentara kita busung dada dan besar kepala ya karna hukumnya hukum keluarga jadi semena2 sama masyarakat sipil inget ya bos ya gaji elu 9o dari warga sipil bos masa korban sipil yang ngehukum peradilan militer bukan peradilan sipil ayo pemerintah buka mataaaa,0
"Sekelas navy seal aja dia ikut  diperadilan umum kalo tindak pidananya diluar operasi / perang loh...lah di sini nyolong sapi sipil ,perk*sa sipil, Bu*nih sipil,,, tapi hukumnya mau militer,,,kalo enggak lu bikin dan tinggal di pulau khusus keluarga militer aja pak,,,biar kalo mau nyolong, mau b*nuh2an ,biar sesama militer aja,,..nah pas tuh peradilan militer ditetapin...ini hidup dilingkungan sipil, korbannya sipil dan bukan situasi perang....kok peradilannya militer....",sekelas navy seal aja dia ikut diperadilan umum kalo tindak pidananya diluar operasi perang loh lah di sini nyolong sapi sipil perk sa sipil bu nih sipil tapi hukumnya mau militer kalo enggak lu bikin dan tinggal di pulau khusus keluarga militer aja pak biar kalo mau nyolong mau b nuh2an biar sesama militer aja nah pas tuh peradilan militer ditetapin ini hidup dilingkungan sipil korbannya sipil dan bukan situasi perang kok peradilannya militer,0
Presiden kita penghianat bang,presiden kita penghianat bang,0
Knp harus pke inisial bang??   Hrusx pelaku2 kriminal langsng sebut saja nama lengkapnya,knp harus pke inisial bang hrusx pelaku2 kriminal langsng sebut saja nama lengkapnya,0
Prabowo memalukan,prabowo memalukan,0
Kita harus normalisasikan disetiap rt ada cctv biar kejadian kaya gini ada bukti kongkritnya. Pelaku penyiraman cepat ditangkap karena ada bukti cctv nya,kita harus normalisasikan disetiap rt ada cctv biar kejadian kaya gini ada bukti kongkritnya pelaku penyiraman cepat ditangkap karena ada bukti cctv nya,0
"Intinya kawal terus, tau aja kan di indo. No viral no justice",intinya kawal terus tau aja kan di indo no viral no justice,0
"biasanya kasus narkoba tersangkanya di pamerin di konf pers, knp ini tdk ya?",biasanya kasus narkoba tersangkanya di pamerin di konf pers knp ini tdk ya,0
"MEMALUKAN KALEAN PARA AKTIFIS. KERJAANNYA CUMA BIKIN ONAR MENJELEK JELEKAN PEMERINTAH DAN NEGARANYA SENDIRI,..EEEHHH GILIRAN DPT MASALAH MINTA BANTUAN PEMERINTAH.. KENAPA KALEAN GAK MINTA BANTUAN TUAN KALEAN PARA PENYANDANG DANA YG SDH KASIH DUIT BERMILYA MILYAR..KAN KALEAN SUKA NUDUH PEMERINTAH INI GAK ADA KEBAIKANNYA",memalukan kalean para aktifis kerjaannya cuma bikin onar menjelek jelekan pemerintah dan negaranya sendiri eeehhh giliran dpt masalah minta bantuan pemerintah kenapa kalean gak minta bantuan tuan kalean para penyandang dana yg sdh kasih duit bermilya milyar kan kalean suka nuduh pemerintah ini gak ada kebaikannya,0
"Yang menjadi korban sipil, tapi di adili pakai pengadilan militer, saling melindungi dong, jiwa korsa, sumbang",yang menjadi korban sipil tapi di adili pakai pengadilan militer saling melindungi dong jiwa korsa sumbang,0
Habis dah TNI dan POLRI citranya gak kebayang😢 Dinegara lain sedang perang sementara dinegeri sendiri di gerogoti dari dalam oleh institut yang jelas keliatan😢,habis dah tni dan polri citranya gak kebayang dinegara lain sedang perang sementara dinegeri sendiri di gerogoti dari dalam oleh institut yang jelas keliatan,0
Kirain TNI gagah rupanya main siram air keras juga kayak gak ada nyali,kirain tni gagah rupanya main siram air keras juga kayak gak ada nyali,0
Next nya peraturan terkait proses pengadilan terkait kasus  anggota TNI/Polri dengan Sipil diubah menjadi pengadilan sipil untuk menghindari konflik kepentingan,next nya peraturan terkait proses pengadilan terkait kasus anggota tni polri dengan sipil diubah menjadi pengadilan sipil untuk menghindari konflik kepentingan,0
"Janggal sih,,Kenapa pelaku sengaja tidak pakai helm saat melakukan eksekusi???.....????..????....?????",janggal sih kenapa pelaku sengaja tidak pakai helm saat melakukan eksekusi,0
"Ga janggal dong, kan mereka merasa Powerful, dan memang kenyataannya begitu..",ga janggal dong kan mereka merasa powerful dan memang kenyataannya begitu,0
bang apa bener Pandji itu antek asing???,bang apa bener pandji itu antek asing,0
Katanya NKRI harga mati katanya Yg kau lawan orang yang menyerang negara eh si goblok masyarakat sipil yg tak bersenjata dia serang dungu? Ada yg berseragam Biadab Penghianat negara yang culun?,katanya nkri harga mati katanya yg kau lawan orang yang menyerang negara eh si goblok masyarakat sipil yg tak bersenjata dia serang dungu ada yg berseragam biadab penghianat negara yang culun,0
Cerdaslah masyarakat Indonesia... Ayooo lanjutkan perjuangan bang Andrie Yunus,cerdaslah masyarakat indonesia ayooo lanjutkan perjuangan bang andrie yunus,0
Please always be stay safe bang Fery. God Bless You,please always be stay safe bang fery god bless you,0
Gini kok TNI bersama rakyat.....?,gini kok tni bersama rakyat,0
"Tidak terbuka. Kenapa inisial, kenapa wajahnya tidak diperlihatkan. Minta bantuan luar negeri sama detektiv, atau ungkap secara independen.",tidak terbuka kenapa inisial kenapa wajahnya tidak diperlihatkan minta bantuan luar negeri sama detektiv atau ungkap secara independen,0
"Hukum di negri ini melindungi para elit pejabat2 aparat2 penegak hukum,,,rakyat cuma di palak pajak",hukum di negri ini melindungi para elit pejabat2 aparat2 penegak hukum rakyat cuma di palak pajak,0
"KIBLAT Demokrasi saja U.S, Itu menembak Charlie Kirk's saat berpidato, didepan istrinya lagi.kasusnya pun lenyap sampai sekarang, sebenarnya demokrasi itu lemah-munafiq, ga bakal bisa diterapkan di sebuah negara berpenduduk ratusan juta, indonesia memang harus di tiongkok kan / di korutkan,biar cepat maju, menyusul mereka, Bangsa ini sempurna- penduduk banyak- suberdaya ada, hanya sistemnya yg salah, mudah di kendalikan oligarki dan asing, rakyatnya di buat individu dan berkelompok kecil, agar mudah di provokasi/diadu domba, ga sempat berinovasi atau menjadi developer handal, ribut terus sm pemerintah, beda suku,ribut beda agama, sumbu pendek... asal tau saja, sekali rakyat bersatu sm pemerintah, indonesia akan sangat MENGERIKAN di dunia.",kiblat demokrasi saja us itu menembak charlie kirk s saat berpidato didepan istrinya lagi kasusnya pun lenyap sampai sekarang sebenarnya demokrasi itu lemah munafiq ga bakal bisa diterapkan di sebuah negara berpenduduk ratusan juta indonesia memang harus di tiongkok kan di korutkan biar cepat maju menyusul mereka bangsa ini sempurna penduduk banyak suberdaya ada hanya sistemnya yg salah mudah di kendalikan oligarki dan asing rakyatnya di buat individu dan berkelompok kecil agar mudah di provokasi diadu domba ga sempat berinovasi atau menjadi developer handal ribut terus sm pemerintah beda suku ribut beda agama sumbu pendek asal tau saja sekali rakyat bersatu sm pemerintah indonesia akan sangat mengerikan di dunia,0
paling bener untuk saat ini nabung terus pindah ke luar negeri,paling bener untuk saat ini nabung terus pindah ke luar negeri,0
Rezim bisul,rezim bisul,0
Mujur bukan inisial MBG pangkatnya Kopdes 😅,mujur bukan inisial mbg pangkatnya kopdes,0
"Bayangin bapak lu jual sawah cuma biar lu bisa disuruh capek2 latian fisik tiap hari demi yg katanya disiplin dan fisik yg katanya kuat, lalu ujung-ujungnya yg lu lakuin adalah menyerang org biasa dgn cara paling PENGECUT dan PECUNDANG ke org yg gak bisa lu debatin karna kapasitas lu KOSONG MELOMPONG. Lalu pemimpin tertinggi org2 ini merasa bisa mendamaikan negara yg berperang dgn segala macam kecanggihan teknologi? Bahkan monyet pun tau sapi gak makan macan",bayangin bapak lu jual sawah cuma biar lu bisa disuruh capek2 latian fisik tiap hari demi yg katanya disiplin dan fisik yg katanya kuat lalu ujung ujungnya yg lu lakuin adalah menyerang org biasa dgn cara paling pengecut dan pecundang ke org yg gak bisa lu debatin karna kapasitas lu kosong melompong lalu pemimpin tertinggi org2 ini merasa bisa mendamaikan negara yg berperang dgn segala macam kecanggihan teknologi bahkan monyet pun tau sapi gak makan macan,0
"Nanti juga ilang sendiri bang kasus ini keganti sama kasus yg lain,dan rakyatpun melupakannya",nanti juga ilang sendiri bang kasus ini keganti sama kasus yg lain dan rakyatpun melupakannya,0
"Oknum itu membangun naradi, bahwa presidenlah yang bersalah, karena presiden mantan anggota tni. Tolong menyikapinya jangan hanya luarannya saja, tetapi siapa di baliknya.",oknum itu membangun naradi bahwa presidenlah yang bersalah karena presiden mantan anggota tni tolong menyikapinya jangan hanya luarannya saja tetapi siapa di baliknya,0
JAHAT,jahat,0
masa udah jadi prajurit tapi kelakuan masih kaya ormas yang berani nya ama sipil.,masa udah jadi prajurit tapi kelakuan masih kaya ormas yang berani nya ama sipil,0
"Hati-hati yah bang, nanti di siram lagi pake air keras...",hati hati yah bang nanti di siram lagi pake air keras,0
"Tanpa perintah atasan - pemimpin di negeri ini 👉aparat negara gak mungkin berani lah 👉TARGET kejahatan biadab  Penyiraman air keras pas sasaran 👉sangat tidak masuk di akal lah kalau...atas inisiatif sendiri, hallo...🙋",tanpa perintah atasan pemimpin di negeri ini aparat negara gak mungkin berani lah target kejahatan biadab penyiraman air keras pas sasaran sangat tidak masuk di akal lah kalau atas inisiatif sendiri hallo,0
Ambil mata yang perintah pelaku 👉donorkan ke koban ANDRE YUNUS,ambil mata yang perintah pelaku donorkan ke koban andre yunus,0
"Siapapun oknum yg melakukan tindakan kriminal pasti akan diproses oleh penegak hukum, jadi kita beri kepercayaan penuh agar mempermudah jalannya proses hukum",siapapun oknum yg melakukan tindakan kriminal pasti akan diproses oleh penegak hukum jadi kita beri kepercayaan penuh agar mempermudah jalannya proses hukum,0
"Wkwk netizen pasti langsung rame lagi 😅 tapi jujur aja, kalau dilihat pelan-pelan, pemerintah sekarang keliatan lebih berani ambil sikap dan nggak cuma normatif doang. Dulu dibilang kurang tegas, sekarang mulai tegas malah dibilang ini itu 🤭 Ya namanya juga perubahan pasti ada pro kontra. Yang penting arah kebijakannya keliatan jelas dan ada usaha buat beresin masalah, bukan sekadar janji. Tinggal konsistensinya dijaga, biar yang nyinyir lama-lama kehabisan bahan 😏",wkwk netizen pasti langsung rame lagi tapi jujur aja kalau dilihat pelan pelan pemerintah sekarang keliatan lebih berani ambil sikap dan nggak cuma normatif doang dulu dibilang kurang tegas sekarang mulai tegas malah dibilang ini itu ya namanya juga perubahan pasti ada pro kontra yang penting arah kebijakannya keliatan jelas dan ada usaha buat beresin masalah bukan sekadar janji tinggal konsistensinya dijaga biar yang nyinyir lama lama kehabisan bahan,0
"Kritik boleh, asal jngan menyesatkan",kritik boleh asal jngan menyesatkan,0
"Kritik boleh, tapi jangan provokasi",kritik boleh tapi jangan provokasi,0
"Takutnya kalau langsung disimpulkan terlalu jauh, justru bisa mengaburkan fakta yang sebenarnya. Lebih baik fokus ke pembuktian.",takutnya kalau langsung disimpulkan terlalu jauh justru bisa mengaburkan fakta yang sebenarnya lebih baik fokus ke pembuktian,0
Harus di pradilan umum....biar ada efek jeranya.....,harus di pradilan umum biar ada efek jeranya,0
Jd inget dulu kasus kepala basarnas yg korupsi 😂😂,jd inget dulu kasus kepala basarnas yg korupsi,0
Panglimanya diam aja kah ???  Ada apa,panglimanya diam aja kah ada apa,0
"korban pakai nama lengkap, pelaku malah pakai insial",korban pakai nama lengkap pelaku malah pakai insial,0
"Pengadilan militer memang berlaku untuk prajurit aktif, tapi tetap ada mekanisme pengawasan publik—tidak otomatis berarti prosesnya tertutup atau tidak adil.",pengadilan militer memang berlaku untuk prajurit aktif tapi tetap ada mekanisme pengawasan publik tidak otomatis berarti prosesnya tertutup atau tidak adil,0
Pemerintah terus melakukan evaluasi serta keadilan hukum di Indonesia ditegakkan.,pemerintah terus melakukan evaluasi serta keadilan hukum di indonesia ditegakkan,0
"tetap tenang, jaga persatuan dan jangan mudah terprovokasi. Biarkan proses hukum berjalan sesuai aturan",tetap tenang jaga persatuan dan jangan mudah terprovokasi biarkan proses hukum berjalan sesuai aturan,0
"Semoga kasus ini dapat segera ketemu titik terang, hasil penyelidikan resmi yang kita tunggu. Semoga hukuman setimpal dapat diberikan kepada pelaku",semoga kasus ini dapat segera ketemu titik terang hasil penyelidikan resmi yang kita tunggu semoga hukuman setimpal dapat diberikan kepada pelaku,0
"Semoga kasus ini dapat segera ketemu titik terang, hasil penyelidikan resmi yang kita tunggu",semoga kasus ini dapat segera ketemu titik terang hasil penyelidikan resmi yang kita tunggu,0
TERDETEKSI ANAK GENG SOROS MULAI MENYERANG LAGI... HATI-HATI MASYARAKAT! ANDA SEDANG DIADU DOMBA...,terdeteksi anak geng soros mulai menyerang lagi hati hati masyarakati anda sedang diadu domba,0
"Gk Polri gk TNI beraninya berlindung dibalik peradilan internal, harusnya seret ke pengadilan sipil kalau udah masuk ranah kriminal, peradilan internal hanya untuk pelanggaran disiplin,",gk polri gk tni beraninya berlindung dibalik peradilan internal harusnya seret ke pengadilan sipil kalau udah masuk ranah kriminal peradilan internal hanya untuk pelanggaran disiplin,0
Zaman sekarang kita harus pintar waspada provokasi. Jangan sampai jempol kita ikut menyebarkan narasi yang belum jelas kebenarannya. Mari lebih bijak dalam menyerap informasi.,zaman sekarang kita harus pintar waspada provokasi jangan sampai jempol kita ikut menyebarkan narasi yang belum jelas kebenarannya mari lebih bijak dalam menyerap informasi,0
"Diskusi boleh saja, tapi tetap harus objektif. Kita percaya pemerintah punya pertimbangan matang dalam setiap langkah yang diambil. Jangan mudah terhasut isu viral.",diskusi boleh saja tapi tetap harus objektif kita percaya pemerintah punya pertimbangan matang dalam setiap langkah yang diambil jangan mudah terhasut isu viral,0
"Literasi digital itu penting banget. Ingat, pemerintah bersama rakyat sedang menghadapi tantangan global yang berat. Ayo kita perkuat persatuan, bukan malah pecah belah.",literasi digital itu penting banget ingat pemerintah bersama rakyat sedang menghadapi tantangan global yang berat ayo kita perkuat persatuan bukan malah pecah belah,0
Jangan langsung percaya dengan potongan video atau kutipan yang menyudutkan. Waspada provokasi dari pihak yang sengaja ingin membuat gaduh di media sosial.,jangan langsung percaya dengan potongan video atau kutipan yang menyudutkan waspada provokasi dari pihak yang sengaja ingin membuat gaduh di media sosial,0
Mari sampaikan aspirasi dengan cara yang santun dan beradab. Kita percaya pemerintah tetap mendengarkan suara kita. Jaga suasana agar tetap kondusif.,mari sampaikan aspirasi dengan cara yang santun dan beradab kita percaya pemerintah tetap mendengarkan suara kita jaga suasana agar tetap kondusif,0
Narasi yang penuh kebencian biasanya hanya ingin memicu emosi. Pemerintah bersama rakyat harus solid agar bangsa ini tidak mudah digoyang oleh fitnah-fitnah luar.,narasi yang penuh kebencian biasanya hanya ingin memicu emosi pemerintah bersama rakyat harus solid agar bangsa ini tidak mudah digoyang oleh fitnah fitnah luar,0
Budayakan kroscek data sebelum berkomentar. Waspada provokasi yang sering kali dibungkus dengan kalimat-kalimat manis tapi tujuannya memecah belah.,budayakan kroscek data sebelum berkomentar waspada provokasi yang sering kali dibungkus dengan kalimat kalimat manis tapi tujuannya memecah belah,0
Setiap masalah pasti ada solusinya jika dibahas dengan tenang. Kita percaya pemerintah sedang mengupayakan yang terbaik. Mari tetap jernih dalam berpikir.,setiap masalah pasti ada solusinya jika dibahas dengan tenang kita percaya pemerintah sedang mengupayakan yang terbaik mari tetap jernih dalam berpikir,0
Netizen Indonesia harus makin dewasa. Pemerintah bersama rakyat adalah kunci kekuatan kita. Jangan biarkan postingan anonim merusak kepercayaan kita.,netizen indonesia harus makin dewasa pemerintah bersama rakyat adalah kunci kekuatan kita jangan biarkan postingan anonim merusak kepercayaan kita,0
"Jangan mau jadi alat oleh pihak-pihak yang tidak bertanggung jawab. Waspada provokasi dan tetaplah berpegang pada fakta yang ada, bukan sekadar asumsi.",jangan mau jadi alat oleh pihak pihak yang tidak bertanggung jawab waspada provokasi dan tetaplah berpegang pada fakta yang ada bukan sekadar asumsi,0
Isu sensitif seperti ini perlu disikapi dengan kepala dingin agar tidak berkembang menjadi konflik persepsi di masyarakat.,isu sensitif seperti ini perlu disikapi dengan kepala dingin agar tidak berkembang menjadi konflik persepsi di masyarakat,0
Setiap persoalan hukum perlu ditempuh melalui jalur institusi yang berlaku agar solusi yang dihasilkan adil dan berkelanjutan.,setiap persoalan hukum perlu ditempuh melalui jalur institusi yang berlaku agar solusi yang dihasilkan adil dan berkelanjutan,0
"Percayakan proses hukumnya, fokus jaga persatuan dan kesatuan",percayakan proses hukumnya fokus jaga persatuan dan kesatuan,0
"Cermati baik"" ahir vidionya😂",cermati baik ahir vidionya,0
Jangan terprovokasi dengan isu isu liar yang beredar. Mari Kita kawal dan percayakan investigasi yg sedang dilakukan oleh Apkam terkait.,jangan terprovokasi dengan isu isu liar yang beredar mari kita kawal dan percayakan investigasi yg sedang dilakukan oleh apkam terkait,0
"Pengadilan militer memang berlaku untuk prajurit aktif, tapi tetap ada mekanisme pengawasan publik—tidak otomatis berarti prosesnya tertutup atau tidak adil.",pengadilan militer memang berlaku untuk prajurit aktif tapi tetap ada mekanisme pengawasan publik tidak otomatis berarti prosesnya tertutup atau tidak adil,0
"Perbedaan pendapat itu biasa, tapi menyebarkan hoaks bisa berbahaya. Mari jaga ruang digital tetap sehat dan damai.",perbedaan pendapat itu biasa tapi menyebarkan hoaks bisa berbahaya mari jaga ruang digital tetap sehat dan damai,0
Tetap kawal Dan dukung terus upaya pemerintah dalam penaganan kasus ini,tetap kawal dan dukung terus upaya pemerintah dalam penaganan kasus ini,0
"Jangan mudah terprovokasi oleh opini, kita harus cari fakta terlebih dahulu",jangan mudah terprovokasi oleh opini kita harus cari fakta terlebih dahulu,0
"Jangan mudah terbawa arus opini yang belum tentu benar. Lebih baik kita kawal proses hukumnya sampai selesai, dorong agar pelaku dihukum setimpal, dan pastikan kejadian serupa tidak terulang lagi.",jangan mudah terbawa arus opini yang belum tentu benar lebih baik kita kawal proses hukumnya sampai selesai dorong agar pelaku dihukum setimpal dan pastikan kejadian serupa tidak terulang lagi,0
"Seperti biasa, ada saja pihak yang sibuk menyudutkan pemerintah Indonesia. Padahal negara ini punya mekanisme hukum yang sedang berjalan untuk menangani kasus tersebut",seperti biasa ada saja pihak yang sibuk menyudutkan pemerintah indonesia padahal negara ini punya mekanisme hukum yang sedang berjalan untuk menangani kasus tersebut,0
"Awas, jangan mau diadudomba.",awas jangan mau diadudomba,0
"Klaim keterlibatan anggota BAIS TNI perlu dibuktikan secara hukum. Tanpa putusan resmi, itu masih dugaan, bukan fakta final.",klaim keterlibatan anggota bais tni perlu dibuktikan secara hukum tanpa putusan resmi itu masih dugaan bukan fakta final,0
"Jangan ikut arus opini yang menyesatkan, kita kawal prosesnya sampai tuntas, pastikan pelaku dihukum setimpal, dan cegah agar hal serupa tidak terulang.",jangan ikut arus opini yang menyesatkan kita kawal prosesnya sampai tuntas pastikan pelaku dihukum setimpal dan cegah agar hal serupa tidak terulang,0
"Seperti biasa antek asing berulah lagi untuk mencari kesalahan pemerintah diIndonesia, Indonesia ada hukum yang sedang memproses kasus ini, kamu ngapain bikin masyarakat seolah olah pemerintah tidak kerja",seperti biasa antek asing berulah lagi untuk mencari kesalahan pemerintah diindonesia indonesia ada hukum yang sedang memproses kasus ini kamu ngapain bikin masyarakat seolah olah pemerintah tidak kerja,0
"Setiap pelanggaran ada hukumanya yang di atur dalam Undang-undang, maka dari itu kita harus menyerahkan segala permasalahan kepada penegak hukum",setiap pelanggaran ada hukumanya yang di atur dalam undang undang maka dari itu kita harus menyerahkan segala permasalahan kepada penegak hukum,0
Semoga Indonesia lekas menjadi lebih baik lagi,semoga indonesia lekas menjadi lebih baik lagi,0
"Perkuat persaudaraan, persatuan dan kesatuan. Waspada upaya politisasi isu oleh kelompok kepentingan yang ingin Indonesia hancur",perkuat persaudaraan persatuan dan kesatuan waspada upaya politisasi isu oleh kelompok kepentingan yang ingin indonesia hancur,0
"Perbedaan opini itu wajar, justru dari situ bisa muncul pemahaman yang lebih luas jika disikapi dengan bijak.",perbedaan opini itu wajar justru dari situ bisa muncul pemahaman yang lebih luas jika disikapi dengan bijak,0
"Semoga isu seperti ini bisa dibahas secara jernih tanpa saling menyerang, fokus pada perbaikan ke depan.",semoga isu seperti ini bisa dibahas secara jernih tanpa saling menyerang fokus pada perbaikan ke depan,0
